英雄ID,英雄名称,英雄星级,攻击系数,防御系数,生命系数,速度系数,雕文插槽,攻击百分比,生命百分比,最大等级,升星材料,额外材料,被动1名称,被动1,被动1描述,被动2名称,被动2,被动2描述,被动3名称,被动3,被动3描述,怒气名称,怒气,怒气描述
24036,幻影,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",撕裂3,"""2403a114""",被动效果：硕大的蟹钳，普攻有100%概率使目标流血，每回合造成99%的攻击伤害，持续2回合,巨蟹之力3,"""2403a211"",""2403a221""",被动效果：巨蟹一族的力量，自身格挡增加35%，攻击增加42%,力量窃取3,"""2403a314""",被动效果：专门欺负弱小，普通攻击变成攻击敌方生命最少的英雄，造成122%攻击伤害，并窃取目标16%攻击3回合,冷焰冲击2,24036012,怒气技能：对敌方随机2名后排目标造成151%攻击伤害，每回合额外造成88%攻击伤害，持续2回合
24036,幻影,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",撕裂3,"""2403a114""",被动效果：硕大的蟹钳，普攻有100%概率使目标流血，每回合造成99%的攻击伤害，持续2回合,巨蟹之力3,"""2403a211"",""2403a221""",被动效果：巨蟹一族的力量，自身格挡增加35%，攻击增加42%,力量窃取3,"""2403a314""",被动效果：专门欺负弱小，普通攻击变成攻击敌方生命最少的英雄，造成122%攻击伤害，并窃取目标16%攻击3回合,冷焰冲击3,2403a012,怒气技能：对敌方随机2名后排目标造成222%攻击伤害，每回合额外造成101%攻击伤害，持续4回合
24036,幻影,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",撕裂3,"""2403a114""",被动效果：硕大的蟹钳，普攻有100%概率使目标流血，每回合造成99%的攻击伤害，持续2回合,巨蟹之力3,"""2403a211"",""2403a221""",被动效果：巨蟹一族的力量，自身格挡增加35%，攻击增加42%,力量窃取3,"""2403a314""",被动效果：专门欺负弱小，普通攻击变成攻击敌方生命最少的英雄，造成122%攻击伤害，并窃取目标16%攻击3回合,冷焰冲击3,2403a012,怒气技能：对敌方随机2名后排目标造成222%攻击伤害，每回合额外造成101%攻击伤害，持续4回合
24036,幻影,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",撕裂3,"""2403a114""",被动效果：硕大的蟹钳，普攻有100%概率使目标流血，每回合造成99%的攻击伤害，持续2回合,巨蟹之力3,"""2403a211"",""2403a221""",被动效果：巨蟹一族的力量，自身格挡增加35%，攻击增加42%,力量窃取3,"""2403a314""",被动效果：专门欺负弱小，普通攻击变成攻击敌方生命最少的英雄，造成122%攻击伤害，并窃取目标16%攻击3回合,冷焰冲击3,2403a012,怒气技能：对敌方随机2名后排目标造成222%攻击伤害，每回合额外造成101%攻击伤害，持续4回合
24036,幻影,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000}]","[{""sxhero"":1,""num"":2},{""star"":10,""num"":1}]",撕裂3,"""2403a114""",被动效果：硕大的蟹钳，普攻有100%概率使目标流血，每回合造成99%的攻击伤害，持续2回合,巨蟹之力3,"""2403a211"",""2403a221""",被动效果：巨蟹一族的力量，自身格挡增加35%，攻击增加42%,力量窃取3,"""2403a314""",被动效果：专门欺负弱小，普通攻击变成攻击敌方生命最少的英雄，造成122%攻击伤害，并窃取目标16%攻击3回合,冷焰冲击3,2403a012,怒气技能：对敌方随机2名后排目标造成222%攻击伤害，每回合额外造成101%攻击伤害，持续4回合
25066,冰闪,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",风灵力量3,"""2506a111"",""2506a121""",被动效果：风灵的力量让自身破防增加32%，攻击增加42%,御风2,"""25066214"",""25066224""",被动效果：统御狂风，受到攻击时降低攻击者7.7%攻击并增加自己7.7%攻击，持续3回合,风灵秘技2,"""25066314""",被动效果：掌握风雪的力量，对冰冻的目标，增加62%的额外伤害,风灵突袭2,25066012,怒气技能：对敌方全体造成120%攻击伤害并有25%概率使目标冰冻2回合
25066,冰闪,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",风灵力量3,"""2506a111"",""2506a121""",被动效果：风灵的力量让自身破防增加32%，攻击增加42%,御风3,"""2506a214"",""2506a224""",被动效果：统御狂风，受到攻击时降低攻击者10%攻击并增加自己10%攻击，持续3回合,风灵秘技2,"""25066314""",被动效果：掌握风雪的力量，对冰冻的目标，增加62%的额外伤害,风灵突袭2,25066012,怒气技能：对敌方全体造成120%攻击伤害并有25%概率使目标冰冻2回合
25066,冰闪,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",风灵力量3,"""2506a111"",""2506a121""",被动效果：风灵的力量让自身破防增加32%，攻击增加42%,御风3,"""2506a214"",""2506a224""",被动效果：统御狂风，受到攻击时降低攻击者10%攻击并增加自己10%攻击，持续3回合,风灵秘技3,"""2506a314""",被动效果：掌握风雪的力量，对冰冻的目标，增加111%的额外伤害,风灵突袭2,25066012,怒气技能：对敌方全体造成120%攻击伤害并有25%概率使目标冰冻2回合
25066,冰闪,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",风灵力量3,"""2506a111"",""2506a121""",被动效果：风灵的力量让自身破防增加32%，攻击增加42%,御风3,"""2506a214"",""2506a224""",被动效果：统御狂风，受到攻击时降低攻击者10%攻击并增加自己10%攻击，持续3回合,风灵秘技3,"""2506a314""",被动效果：掌握风雪的力量，对冰冻的目标，增加111%的额外伤害,风灵突袭3,2506a012,怒气技能：对敌方全体造成150%攻击伤害并有33%概率使目标冰冻2回合，并额外获得30点能量
25066,冰闪,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",风灵力量3,"""2506a111"",""2506a121""",被动效果：风灵的力量让自身破防增加32%，攻击增加42%,御风3,"""2506a214"",""2506a224""",被动效果：统御狂风，受到攻击时降低攻击者10%攻击并增加自己10%攻击，持续3回合,风灵秘技3,"""2506a314""",被动效果：掌握风雪的力量，对冰冻的目标，增加111%的额外伤害,风灵突袭3,2506a012,怒气技能：对敌方全体造成150%攻击伤害并有33%概率使目标冰冻2回合，并额外获得30点能量
25066,冰闪,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",风灵力量3,"""2506a111"",""2506a121""",被动效果：风灵的力量让自身破防增加32%，攻击增加42%,御风3,"""2506a214"",""2506a224""",被动效果：统御狂风，受到攻击时降低攻击者10%攻击并增加自己10%攻击，持续3回合,风灵秘技3,"""2506a314""",被动效果：掌握风雪的力量，对冰冻的目标，增加111%的额外伤害,风灵突袭3,2506a012,怒气技能：对敌方全体造成150%攻击伤害并有33%概率使目标冰冻2回合，并额外获得30点能量
25066,冰闪,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000}]","[{""sxhero"":1,""num"":2},{""star"":10,""num"":1}]",风灵力量3,"""2506a111"",""2506a121""",被动效果：风灵的力量让自身破防增加32%，攻击增加42%,御风3,"""2506a214"",""2506a224""",被动效果：统御狂风，受到攻击时降低攻击者10%攻击并增加自己10%攻击，持续3回合,风灵秘技3,"""2506a314""",被动效果：掌握风雪的力量，对冰冻的目标，增加111%的额外伤害,风灵突袭3,2506a012,怒气技能：对敌方全体造成150%攻击伤害并有33%概率使目标冰冻2回合，并额外获得30点能量
25076,美树,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",机械能量3,"""2507a111"",""2507a121"",""2507a131""",被动效果：使用科技力量打造的机械身躯，使得格挡增加40%，速度增加60，生命增加24%,自我修复2,"""25076214""",被动效果：每次格挡时自我修复，回复自身156%攻击等量生命（受控不触发）,乱攻2,"""25076314""",被动效果：我都不知道我能打着谁，普通攻击变为攻击前排敌人，伤害为88%攻击效果，同时减少目标16%命中2回合,奥术冲击2,25076012,怒气技能：对敌方前排造成225%攻击伤害并增加自身45%攻击2回合
25076,美树,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",机械能量3,"""2507a111"",""2507a121"",""2507a131""",被动效果：使用科技力量打造的机械身躯，使得格挡增加40%，速度增加60，生命增加24%,自我修复3,"""2507a214""",被动效果：每次格挡时自我修复，回复自身222%攻击等量生命（受控不触发）,乱攻2,"""25076314""",被动效果：我都不知道我能打着谁，普通攻击变为攻击前排敌人，伤害为88%攻击效果，同时减少目标16%命中2回合,奥术冲击2,25076012,怒气技能：对敌方前排造成225%攻击伤害并增加自身45%攻击2回合
25076,美树,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",机械能量3,"""2507a111"",""2507a121"",""2507a131""",被动效果：使用科技力量打造的机械身躯，使得格挡增加40%，速度增加60，生命增加24%,自我修复3,"""2507a214""",被动效果：每次格挡时自我修复，回复自身222%攻击等量生命（受控不触发）,随机攻击3,"""2507a314""",被动效果：我都不知道我能打着谁，普通攻击变为攻击前排敌人，伤害为99%攻击效果，同时减少目标22%命中2回合,奥术冲击2,25076012,怒气技能：对敌方前排造成225%攻击伤害并增加自身45%攻击2回合
25076,美树,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",机械能量3,"""2507a111"",""2507a121"",""2507a131""",被动效果：使用科技力量打造的机械身躯，使得格挡增加40%，速度增加60，生命增加24%,自我修复3,"""2507a214""",被动效果：每次格挡时自我修复，回复自身222%攻击等量生命（受控不触发）,随机攻击3,"""2507a314""",被动效果：我都不知道我能打着谁，普通攻击变为攻击前排敌人，伤害为99%攻击效果，同时减少目标22%命中2回合,奥术冲击3,2507a012,怒气技能：对敌方随机4名目标造成303%攻击伤害，增加自身44%攻击3回合
25076,美树,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",机械能量3,"""2507a111"",""2507a121"",""2507a131""",被动效果：使用科技力量打造的机械身躯，使得格挡增加40%，速度增加60，生命增加24%,自我修复3,"""2507a214""",被动效果：每次格挡时自我修复，回复自身222%攻击等量生命（受控不触发）,随机攻击3,"""2507a314""",被动效果：我都不知道我能打着谁，普通攻击变为攻击前排敌人，伤害为99%攻击效果，同时减少目标22%命中2回合,奥术冲击3,2507a012,怒气技能：对敌方随机4名目标造成303%攻击伤害，增加自身44%攻击3回合
25076,美树,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",机械能量3,"""2507a111"",""2507a121"",""2507a131""",被动效果：使用科技力量打造的机械身躯，使得格挡增加40%，速度增加60，生命增加24%,自我修复3,"""2507a214""",被动效果：每次格挡时自我修复，回复自身222%攻击等量生命（受控不触发）,随机攻击3,"""2507a314""",被动效果：我都不知道我能打着谁，普通攻击变为攻击前排敌人，伤害为99%攻击效果，同时减少目标22%命中2回合,奥术冲击3,2507a012,怒气技能：对敌方随机4名目标造成303%攻击伤害，增加自身44%攻击3回合
25076,美树,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000}]","[{""sxhero"":1,""num"":2},{""star"":10,""num"":1}]",机械能量3,"""2507a111"",""2507a121"",""2507a131""",被动效果：使用科技力量打造的机械身躯，使得格挡增加40%，速度增加60，生命增加24%,自我修复3,"""2507a214""",被动效果：每次格挡时自我修复，回复自身222%攻击等量生命（受控不触发）,随机攻击3,"""2507a314""",被动效果：我都不知道我能打着谁，普通攻击变为攻击前排敌人，伤害为99%攻击效果，同时减少目标22%命中2回合,奥术冲击3,2507a012,怒气技能：对敌方随机4名目标造成303%攻击伤害，增加自身44%攻击3回合
31076,巴洛克领主,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",心灵恐惧3,"""3107a114""",被动效果：让敌人感到恐惧，受到攻击降低攻击者19%暴击，持续3回合,恶魔之心2,"""31076211"",""31076221""",被动效果：强大的恶魔身躯，使得自身防御增加31%，生命增加29%,恶魔铠甲2,"""31076314""",被动效果：穿着恶魔铠甲，使得自身生命低于30%时，提升自己防御102%，持续3回合（只触发一次）,火焰雨2,31076012,怒气技能：对敌方单个目标造成281%攻击伤害并使生命最少的友军回复253%攻击等量生命
31076,巴洛克领主,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",心灵恐惧3,"""3107a114""",被动效果：让敌人感到恐惧，受到攻击降低攻击者19%暴击，持续3回合,恶魔身躯3,"""3107a211"",""3107a221""",被动效果：强大的恶魔身躯，使得自身防御增加41%，生命增加42%,恶魔铠甲2,"""31076314""",被动效果：穿着恶魔铠甲，使得自身生命低于30%时，提升自己防御102%，持续3回合（只触发一次）,火焰雨2,31076012,怒气技能：对敌方单个目标造成281%攻击伤害并使生命最少的友军回复253%攻击等量生命
31076,巴洛克领主,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",心灵恐惧3,"""3107a114""",被动效果：让敌人感到恐惧，受到攻击降低攻击者19%暴击，持续3回合,恶魔身躯3,"""3107a211"",""3107a221""",被动效果：强大的恶魔身躯，使得自身防御增加41%，生命增加42%,恶魔之甲3,"""3107a314""",被动效果：穿着恶魔铠甲，使得自身生命低于30%时，提升自己121%防御，持续3回合（只触发一次）,火焰雨2,31076012,怒气技能：对敌方单个目标造成281%攻击伤害并使生命最少的友军回复253%攻击等量生命
31076,巴洛克领主,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",心灵恐惧3,"""3107a114""",被动效果：让敌人感到恐惧，受到攻击降低攻击者19%暴击，持续3回合,恶魔身躯3,"""3107a211"",""3107a221""",被动效果：强大的恶魔身躯，使得自身防御增加41%，生命增加42%,恶魔之甲3,"""3107a314""",被动效果：穿着恶魔铠甲，使得自身生命低于30%时，提升自己121%防御，持续3回合（只触发一次）,火焰雨3,3107a012,怒气技能：对敌方单个目标造成321%攻击伤害并使生命最少的友军回复559%攻击等量生命，增加62%的攻击2回合
