技能id,技能类型,攻击动作,选敌类型,是否存活,位置,排序条件,选敌数量,释放概率,数据,检测条件,额外数据,描述
50603,3,buff,-1,1,,,,150,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
50703,3,buff,-1,1,,,,170,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
50803,3,buff,-1,1,,,,190,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
50903,3,buff,-1,1,,,,200,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
51003,3,buff,-1,1,,,,220,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
51103,3,buff,-1,1,,,,240,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
51203,3,buff,-1,1,,,,250,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
51303,3,buff,-1,1,,,,250,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
51403,3,buff,-1,1,,,,260,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
51503,3,buff,-1,1,,,,270,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
51603,3,buff,-1,1,,,,280,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
51703,3,buff,-1,1,,,,290,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
51803,3,buff,-1,1,,,,300,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
51903,3,buff,-1,1,,,,310,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
52003,3,buff,-1,1,,,,320,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
52103,3,buff,-1,1,,,,330,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
52203,3,buff,-1,1,,,,340,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
52303,3,buff,-1,1,,,,350,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
52403,3,buff,-1,1,,,,360,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},
51313,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":50}}",{},{},
51413,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":100}}",{},{},
51513,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":150}}",{},{},
51613,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":200}}",{},{},
51713,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":250}}",{},{},
51813,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":300}}",{},{},
51913,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":350}}",{},{},
52013,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":400}}",{},{},
52113,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":450}}",{},{},
52213,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":500}}",{},{},
52313,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":550}}",{},{},
52413,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":600}}",{},{},
31095013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhuoshao"",""round"":4,""pro"":300}}",{},{},对燃烧的目标伤害造成额外40%伤害
31096013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhuoshao"",""round"":4,""pro"":500}}",{},{},对燃烧的目标伤害造成额外50%伤害
3109a013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhuoshao"",""round"":4,""pro"":1200}}",{},{},对燃烧的目标伤害造成额外60%伤害
31095123,3,dpspro,-1,1,,,,1000,{},{"job":[5]},{"pro":600},对游侠的伤害增加120%
31096123,3,dpspro,-1,1,,,,1000,{},{"job":[5]},{"pro":800},对游侠的伤害增加150%
3109a123,3,dpspro,-1,1,,,,1000,{},{"job":[5]},{"pro":1000},对游侠的伤害增加100%
31095213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":6,""pro"":200}}",{},{},每次出手伤害增加10%，持续6回合
31096213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":6,""pro"":300}}",{},{},每次出手伤害增加20%，持续6回合
3109a213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":6,""pro"":500}}",{},{},每次出手伤害增加30%，持续6回合
31095313,3,addhp,-2,1,,,,1000,{"pro":10},{},{},受到任何攻击恢复生命上限1%生命
31096313,3,addhp,-2,1,,,,1000,{"pro":20},{},{},受到任何攻击恢复生命上限1.5%生命
3109a313,3,addhp,-2,1,,,,1000,{"pro":30},{},{},受到任何攻击恢复生命上限2%生命
11011013,3,buff,-1,1,,,,300,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},并有30%概率眩晕敌人2回合
11023013,3,buff,-1,1,,,,250,"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":1}}",{},{},并有25%概率石化目标1回合
11023113,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":1,""pro"":50}}",{},{},防御提升5%，持续1回合
11033013,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""jingzhunpro"",""round"":2,""pro"":200}}",{},{},并使得英雄命中提升20%，持续2回合
11033213,3,hppro,-2,1,,,,1000,{"pro":500},{},{},恢复英雄50%攻击的生命
13012113,3,hppro,0,1,0,,,1000,{"pro":350},{},{},使我方所有英雄恢复35%攻击的生命
13023013,3,hppro,0,1,1,,,1000,{"pro":550},{},{},并回复我方前排英雄0.55倍攻击血量
13023113,3,buff,-1,1,,,,150,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":1}}",{},{},有15%概率使目标眩晕，持续1回合
14013013,3,buff,-1,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":450}}",{},{},并使敌人流血3回合，每回合造成0.45倍攻击伤害
11044013,3,buff,-1,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":2,""pro"":200}}",{},{},并偷取敌人20%护甲2回合
11044023,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":200}}",{},{},并偷取敌人20%护甲2回合
11044113,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""gedangpro"",""round"":1,""pro"":100}}",{},{},提升英雄10%格挡，持续1回合
11045013,3,buff,-1,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":2,""pro"":300}}",{},{},并偷取敌人30%护甲2回合
11045023,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":300}}",{},{},并偷取敌人30%护甲2回合
11045113,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""gedangpro"",""round"":1,""pro"":150}}",{},{},提升英雄15%格挡，持续1回合
11054013,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":2,""pro"":100}}",{},{},并使英雄暴击提升10%，持续2回合
11055013,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":2,""pro"":150}}",{},{},并使英雄暴击提升15%，持续2回合
11064013,3,buff,-1,,,,,500,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":2,""pro"":300}}",{},{},并有50%概率使其受到0.3倍流血伤害持续2回合
11064213,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""undpspro"",""round"":15,""pro"":70}}",{},{},伤害减免增加7%
11065013,3,buff,-1,,,,,500,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":2,""pro"":500}}",{},{},并有50%概率使其受到0.5倍流血伤害持续2回合
11065213,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""undpspro"",""round"":15,""pro"":100}}",{},{},伤害减免增加10%
15014013,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":300}}",{},{},并使英雄伤害增加30%，持续2回合
15014213,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""skilldpspro"",""round"":15,""pro"":150}}",{},{},英雄技能伤害提升15%
15015013,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":400}}",{},{},并使英雄伤害增加40%，持续2回合
15015213,3,buff,-2,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""skilldpspro"",""round"":15,""pro"":250}}",{},{},英雄技能伤害提升25%
15024013,3,buff,-1,,,,,450,"{""act"":""buff"",""v"":{""buffid"":""chenmo"",""round"":2}}",{},{},并有45%概率沉默目标1回合
15024113,3,buff,-1,,,,,200,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":1}}",{},{},有20%概率眩晕目标1回合
15025013,3,buff,-1,,,,,250,"{""act"":""buff"",""v"":{""buffid"":""chenmo"",""round"":2}}",{},{},并有25%概率沉默目标2回合
15025113,3,buff,-1,,,,,300,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":1}}",{},{},有30%概率眩晕目标1回合
22012013,3,buff,-1,1,,,,500,"{""act"":""buff"",""v"":{""buffid"":""bingdong"",""round"":1}}",{},{},并有50%概率冰冻敌人1回合
23013013,3,hppro,0,1,0,"_hpper,asc",1,1000,{"pro":850},{},{},并恢复我方血量最少英雄0.85倍攻击生命
23023013,3,hppro,0,1,2,,,1000,{"pro":400},{},{},并恢复我方后排0.4倍攻击生命
24013013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":2,""pro"":300}}",{},{},并使敌人护甲降低30%持续2回合
25011013,3,buff,-1,1,,,,300,"{""act"":""buff"",""v"":{""buffid"":""bingdong"",""round"":2}}",{},{},并有30%概率冰冻敌人2回合
25023013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":2,""pro"":350}}",{},{},并使得敌人流血2回合，每回合造成0.35倍攻击伤害
25033013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":1,""pro"":150}}",{},{},并降低敌人护甲15%，持续1回合。
25033023,3,buff,-1,1,,,,400,{},{"job":[2]},"{""act"":""buff"",""v"":{""buffid"":""bingdong"",""round"":1}}",如果对方是法师，则有40%概率冰冻对方1回合
21014013,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""undpspro"",""round"":2,""pro"":100}}",{},{},并使英雄伤害减免提升10%持续2回合
21015013,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""undpspro"",""round"":2,""pro"":150}}",{},{},并使英雄伤害减免提升15%持续2回合
21024013,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""undpspro"",""round"":2,""pro"":100}}",{},{},并使英雄伤害减免提升10%持续2回合
21025013,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""undpspro"",""round"":2,""pro"":150}}",{},{},并使英雄伤害减免提升15%持续2回合
22024013,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":100}}",{},{},并使自身攻击增加10%，持续2回合
22025013,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":200}}",{},{},并使自身攻击增加20%，持续2回合
25044013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":2,""pro"":500}}",{},{},每回合造成0.5倍流血伤害
25044023,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""jingzhunpro"",""round"":2,""pro"":100}}",{},{},并使自己命中提升10%持续2回合。
25045013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":2,""pro"":600}}",{},{},每回合造成0.6倍流血伤害
25045023,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""jingzhunpro"",""round"":2,""pro"":200}}",{},{},并使自己命中提升20%持续2回合。
25054013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":2,""pro"":350}}",{},{},并每回合造成0.35倍流血伤害持续2回合
25055013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":2,""pro"":500}}",{},{},并每回合造成0.5倍流血伤害持续2回合
23013113,3,hppro,-2,1,,,,1000,{"pro":250},{},{},恢复0.25倍攻击的生命
23023113,3,hppro,-2,1,,,,1000,{"pro":300},{},{},恢复0.3倍攻击的生命
25033113,3,hppro,-2,1,,,,500,{"pro":300},{},{},有50%概率恢复英雄30%攻击的生命
21014213,3,buff,-1,1,,,,400,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":1}}",{},{},有40%概率眩晕目标1回合
21015213,3,buff,-1,1,,,,300,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},有30%概率眩晕目标2回合
21024213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":200}}",{},{},提升自身护甲20%，持续2回合
21025213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":400}}",{},{},提升自身护甲40%，持续2回合
22024213,3,buff,1,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhuoshao"",""round"":2,""pro"":450}}",{},{},使得全体敌人燃烧2回合，造成45%攻击伤害
22025213,3,buff,1,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhuoshao"",""round"":2,""pro"":600}}",{},{},使得全体敌人燃烧2回合，造成60%攻击伤害
25054213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""gedangpro"",""round"":15,""pro"":100}}",{},{},增加10%格挡概率
25055213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""gedangpro"",""round"":15,""pro"":150}}",{},{},增加15%格挡概率
31012013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":2,""pro"":350}}",{},{},并使敌人防御降低35%，持续2回合
31023013,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":3,""pro"":100}}",{},{},并使自己攻击增加10%，持续3回合
31033013,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""gedangpro"",""round"":2,""pro"":150}}",{},{},并使英雄格挡提升15%，持续2回合
32023013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":2,""pro"":250}}",{},{},并使得目标护甲降低25%，持续2回合
35013013,3,buff,-1,1,,,,200,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":1}}",{},{},并有20%概率眩晕目标1回合
35023013,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":1,""pro"":200}}",{},{},使自己护甲提升20%，持续1回合
31044013,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""undpspro"",""round"":2,""pro"":100}}",{},{},并增加自身10%免伤2回合
31045013,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""undpspro"",""round"":2,""pro"":150}}",{},{},并增加自身15%免伤2回合
31054013,3,buff,-1,1,,,,400,"{""act"":""buff"",""v"":{""buffid"":""chenmo"",""round"":1}}",{},{},并有40%概率沉默目标1回合
31055013,3,buff,-1,1,,,,300,"{""act"":""buff"",""v"":{""buffid"":""chenmo"",""round"":2}}",{},{},并有30%概率沉默目标2回合
31064013,3,dpspro,-1,1,,,,1000,{},{"job":[2]},{"pro":600},如果敌人是法师则造成额外60%伤害
31065013,3,dpspro,-1,1,,,,1000,{},{"job":[2]},{"pro":900},如果敌人是法师则造成额外90%伤害
33014013,3,hppro,0,1,1,,,1000,{"pro":750},{},{},并恢复我方前排英雄75%攻击生命
33015013,3,hppro,0,1,1,,,1000,{"pro":850},{},{},并恢复我方前排英雄85%攻击生命
34014013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":2,""pro"":300}}",{},{},并使敌人护甲降低30%，持续2回合
34015013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":2,""pro"":350}}",{},{},并使敌人护甲降低35%，持续2回合
32023113,3,hppro,-2,1,,,,1000,{"pro":300},{},{},恢复自身0.3倍攻击的生命
35013213,3,buff,-1,1,,,,600,"{""act"":""buff"",""v"":{""buffid"":""chenmo"",""round"":1}}",{},{},60%概率沉默目标1回合
35023113,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":1,""pro"":200}}",{},{},100%概率降低地方护甲20%，持续1回合
31044213,3,hppro,-2,1,,,,500,{"pro":700},{},{},有50%几率恢复0.7倍攻击的生命
31045213,3,hppro,-2,1,,,,500,{"pro":1200},{},{},有50%几率恢复1.2倍攻击的生命
31054113,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":15,""pro"":100}}",{},{},提升自己10%暴击率
31055113,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":15,""pro"":150}}",{},{},提升自己15%暴击率
31064113,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":2,""pro"":600}}",{},{},造成0.6倍流血伤害，持续2回合
31065113,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":2,""pro"":800}}",{},{},造成0.8倍流血伤害，持续2回合
33014113,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":6,""pro"":50}}",{},{},5%攻击，持续6回合
33014123,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":6,""pro"":50}}",{},{},5%暴击，持续6回合
33014213,3,buff,-1,1,,,,500,"{""act"":""buff"",""v"":{""buffid"":""atkdrop"",""round"":2,""pro"":200}}",{},{},有50%概率降低对方攻击20%，持续2回合
33015113,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":6,""pro"":100}}",{},{},10%攻击，持续6回合
33015123,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":6,""pro"":100}}",{},{},10%暴击，持续6回合
33015213,3,buff,-1,1,,,,500,"{""act"":""buff"",""v"":{""buffid"":""atkdrop"",""round"":3,""pro"":200}}",{},{},有50%概率降低对方攻击20%，持续3回合
34014213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":5,""pro"":100}}",{},{},增加自身破甲10%，持续5回合
34015213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":5,""pro"":150}}",{},{},增加自身破甲15%，持续5回合
41013013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""skilldpsdrop"",""round"":15,""pro"":50}}",{},{},并使其技能伤害降低5%
41023013,3,hppro,-2,1,,,,1000,{"pro":500},{},{},并恢复英雄0.5倍攻击生命
43012013,3,hppro,-2,1,,,,1000,{"pro":800},{},{},并回复英雄0.8倍攻击血量
43023013,3,hppro,0,1,0,rand,3,1000,{"pro":350},{},{},并恢复我方随机3个目标0.35倍攻击生命，持续2回合
44011013,3,buff,-1,1,,,,500,"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":1}}",{},{},并有50%概率石化目标1回合
45013013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""skilldpsdrop"",""round"":3,""pro"":100}}",{},{},并使得敌人技能伤害降低10%，持续3回合
45023013,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":2,""pro"":400}}",{},{},并使英雄护甲增加40%，持续2回合
41034013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":450}}",{},{},并使敌人流血3回合，每回合造成0.45倍攻击伤害
41035013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":600}}",{},{},并使敌人流血3回合，每回合造成0.6倍攻击伤害
41044013,3,buff,-1,1,,,,300,{},{"job":[1]},"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":1}}",如果敌人是战士，则有30%概率石化目标1回合
41045013,3,buff,-1,1,,,,200,{},{"job":[1]},"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":2}}",如果敌人是战士，则有20%概率石化目标2回合
43034013,3,hppro,0,1,0,"_hpper,asc",1,1000,{"pro":1200},{},{},并恢复我方血量最少的英雄1.2倍攻击生命
43035013,3,hppro,0,1,0,"_hpper,asc",1,1000,{"pro":1400},{},{},并恢复我方血量最少的英雄1.4倍攻击生命
45034013,3,buff,-1,1,,,,400,{},{"job":[4]},"{""act"":""buff"",""v"":{""buffid"":""bingdong"",""round"":1}}",如果敌人是刺客类目标，则有40%概率冰冻1回合
45035013,3,buff,-1,1,,,,300,{},{"job":[4]},"{""act"":""buff"",""v"":{""buffid"":""bingdong"",""round"":2}}",如果敌人是刺客类目标，则有30%概率冰冻2回合
43012113,3,buff,-1,1,,,,200,"{""act"":""buff"",""v"":{""buffid"":""chenmo"",""round"":2}}",{},{},有20%概率沉默对手2回合
43023113,3,hppro,-2,1,,,,1000,{"pro":250},{},{},恢复自己0.25倍攻击生命
45023113,3,buff,1,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":300}}",{},{},使得全体敌方流血，每回合造成0.3倍攻击伤害，持续3回合
41034213,3,buff,2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkdrop"",""round"":2,""pro"":150}}",{},{},使得敌人攻击降低15%，持续2回合
41035213,3,buff,2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkdrop"",""round"":2,""pro"":200}}",{},{},使得敌人攻击降低20%，持续2回合
41044213,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":2,""pro"":350}}",{},{},使敌人护甲降低35%，持续2回合
41045213,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":2,""pro"":450}}",{},{},使敌人护甲降低45%，持续2回合
43034113,3,hppro,0,1,1,,,1000,{"pro":150},{},{},恢复我方前排英雄0.15倍攻击的生命
43034213,3,hppro,0,1,0,,,1000,{"pro":100},{},{},恢复我方所有英雄0.1倍攻击生命
43035113,3,hppro,0,1,1,,,1000,{"pro":200},{},{},恢复我方前排英雄0.2倍攻击的生命
43035213,3,hppro,0,1,0,,,1000,{"pro":150},{},{},恢复我方所有英雄0.15倍攻击生命
44024213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":2,""pro"":250}}",{},{},增加自己25%破甲，持续2回合
44025213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":2,""pro"":300}}",{},{},增加自己30%破甲，持续2回合
45034213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":15,""pro"":150}}",{},{},破甲增加15%
45034223,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""skilldpspro"",""round"":15,""pro"":150}}",{},{},技能伤害增加15%
45035213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":15,""pro"":200}}",{},{},破甲增加20%
45035223,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""skilldpspro"",""round"":15,""pro"":200}}",{},{},技能伤害增加20%
52013013,3,buff,-1,1,,,,200,"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":1}}",{},{},并有20%概率石化目标1回合
64013013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":2,""pro"":450}}",{},{},并使得敌人流血2回合，每回合造成45%伤害
52024013,3,buff,-1,1,,,,1000,{},{"job":[4]},"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":1}}",如果敌人是刺客类目标，则有60%概率石化1回合
52025013,3,buff,-1,1,,,,1000,{},{"job":[4]},"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":2}}",如果敌人是刺客类目标，则有30%概率石化2回合
52034013,3,buff,-1,1,,,,100,"{""act"":""buff"",""v"":{""buffid"":""chenmo"",""round"":2}}",{},{},并有10%概率沉默目标2回合
52035013,3,buff,-1,1,,,,150,"{""act"":""buff"",""v"":{""buffid"":""chenmo"",""round"":2}}",{},{},并有15%概率沉默目标2回合
61014013,3,hppro,-2,1,,,,1000,{"pro":750},{},{},并恢复英雄75%攻击的生命，
61014023,3,buff,-1,1,,,,150,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},并有15%概率眩晕目标2回合
61015013,3,hppro,-2,1,,,,1000,{"pro":950},{},{},并恢复英雄95%攻击的生命，
61015023,3,buff,-1,1,,,,200,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},并有20%概率眩晕目标2回合
63014013,3,hppro,0,1,0,,,1000,{"pro":450},{},{},并恢复我方全体英雄0.45倍攻击生命
63015013,3,hppro,0,1,0,,,1000,{"pro":600},{},{},并恢复我方全体英雄0.6倍攻击生命
52013213,3,buff,-1,1,,,,300,"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":2}}",{},{},被动效果：身上的防御非常诡异，普攻有30%概率石化目标2回合
64013113,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defpro"",""round"":3,""pro"":500}}",{},{},被动效果：拥有光明的意志，血量低于70%时，护甲提升50%持续3回合
52024213,3,buff,-1,1,,,,800,{},{"job":[4]},"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":1}}",被动效果：普攻的目标如果是刺客，则80%概率石化目标1回合
52025213,3,buff,-1,1,,,,600,{},{"job":[4]},"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":2}}",被动效果：普攻的目标如果是刺客，则60%概率石化目标2回合
