NPC编号,NPC头像,位置,NPC等级,英雄ID,阶位,属性,放大系数
312,25066,1,224,25066,8,"""atk"":1.727,""hp"":1.727",1
312,25066,2,224,21046,8,"""atk"":1.727,""hp"":1.727",1
312,25066,3,224,22056,8,"""atk"":1.727,""hp"":1.727",1
312,25066,4,224,25076,8,"""atk"":1.727,""hp"":1.727",1
312,25066,5,224,24026,8,"""atk"":1.727,""hp"":1.727",1
312,25066,6,224,25076,8,"""atk"":1.727,""hp"":1.727",1
313,35046,1,225,35046,8,"""atk"":1.729,""hp"":1.729",1
313,35046,2,225,35036,8,"""atk"":1.729,""hp"":1.729",1
313,35046,3,225,32046,8,"""atk"":1.729,""hp"":1.729",1
313,35046,4,225,32046,8,"""atk"":1.729,""hp"":1.729",1
313,35046,5,225,33026,8,"""atk"":1.729,""hp"":1.729",1
313,35046,6,225,34026,8,"""atk"":1.729,""hp"":1.729",1
314,45046,1,225,45046,8,"""atk"":1.732,""hp"":1.732",1
314,45046,2,225,41056,8,"""atk"":1.732,""hp"":1.732",1
314,45046,3,225,43056,8,"""atk"":1.732,""hp"":1.732",1
314,45046,4,225,43056,8,"""atk"":1.732,""hp"":1.732",1
314,45046,5,225,43046,8,"""atk"":1.732,""hp"":1.732",1
314,45046,6,225,43056,8,"""atk"":1.732,""hp"":1.732",1
315,51016,1,226,51016,8,"""atk"":1.734,""hp"":1.821",1
315,51016,2,226,52046,8,"""atk"":1.734,""hp"":1.821",1
315,51016,3,226,53016,8,"""atk"":1.734,""hp"":1.821",1
315,51016,4,226,52046,8,"""atk"":1.734,""hp"":1.821",1
315,51016,5,226,53016,8,"""atk"":1.734,""hp"":1.821",1
315,51016,6,226,53016,8,"""atk"":1.734,""hp"":1.821",1
316,62016,1,226,62016,8,"""atk"":1.737,""hp"":1.737",1
316,62016,2,226,63026,8,"""atk"":1.737,""hp"":1.737",1
316,62016,3,226,62016,8,"""atk"":1.737,""hp"":1.737",1
316,62016,4,226,61026,8,"""atk"":1.737,""hp"":1.737",1
316,62016,5,226,62016,8,"""atk"":1.737,""hp"":1.737",1
316,62016,6,226,61026,8,"""atk"":1.737,""hp"":1.737",1
317,53016,1,227,53016,8,"""atk"":1.739,""hp"":1.739",1
317,53016,2,227,63026,8,"""atk"":1.739,""hp"":1.739",1
317,53016,3,227,14026,8,"""atk"":1.739,""hp"":1.739",1
317,53016,4,227,42016,8,"""atk"":1.739,""hp"":1.739",1
317,53016,5,227,24026,8,"""atk"":1.739,""hp"":1.739",1
317,53016,6,227,31086,8,"""atk"":1.739,""hp"":1.739",1
318,11076,1,227,11076,8,"""atk"":1.742,""hp"":1.742",1
318,11076,2,227,11076,8,"""atk"":1.742,""hp"":1.742",1
318,11076,3,227,14036,8,"""atk"":1.742,""hp"":1.742",1
318,11076,4,227,13036,8,"""atk"":1.742,""hp"":1.742",1
318,11076,5,227,13036,8,"""atk"":1.742,""hp"":1.742",1
318,11076,6,227,12036,8,"""atk"":1.742,""hp"":1.742",1
319,21036,1,228,21036,8,"""atk"":1.744,""hp"":1.744",1
319,21036,2,228,22056,8,"""atk"":1.744,""hp"":1.744",1
319,21036,3,228,24036,8,"""atk"":1.744,""hp"":1.744",1
319,21036,4,228,24036,8,"""atk"":1.744,""hp"":1.744",1
319,21036,5,228,22046,8,"""atk"":1.744,""hp"":1.744",1
319,21036,6,228,22036,8,"""atk"":1.744,""hp"":1.744",1
320,31076,1,228,31076,8,"""atk"":2.184,""hp"":6.71",1.4
320,31076,3,228,31086,8,"""atk"":2.184,""hp"":6.71",1.4
320,31076,6,228,33026,8,"""atk"":2.184,""hp"":6.71",1.4
321,41066,1,229,41066,8,"""atk"":1.749,""hp"":1.749",1
321,41066,2,229,41056,8,"""atk"":1.749,""hp"":1.749",1
321,41066,3,229,45046,8,"""atk"":1.749,""hp"":1.749",1
321,41066,4,229,43046,8,"""atk"":1.749,""hp"":1.749",1
321,41066,5,229,45056,8,"""atk"":1.749,""hp"":1.749",1
321,41066,6,229,42016,8,"""atk"":1.749,""hp"":1.749",1
322,53016,1,229,53016,8,"""atk"":1.752,""hp"":1.752",1
322,53016,2,229,51016,8,"""atk"":1.752,""hp"":1.752",1
322,53016,3,229,53016,8,"""atk"":1.752,""hp"":1.752",1
322,53016,4,229,52046,8,"""atk"":1.752,""hp"":1.752",1
322,53016,5,229,51016,8,"""atk"":1.752,""hp"":1.752",1
322,53016,6,229,53016,8,"""atk"":1.752,""hp"":1.752",1
323,61026,1,230,61026,8,"""atk"":1.754,""hp"":1.754",1
323,61026,2,230,61026,8,"""atk"":1.754,""hp"":1.754",1
323,61026,3,230,61026,8,"""atk"":1.754,""hp"":1.754",1
323,61026,4,230,62016,8,"""atk"":1.754,""hp"":1.754",1
323,61026,5,230,62016,8,"""atk"":1.754,""hp"":1.754",1
323,61026,6,230,63026,8,"""atk"":1.754,""hp"":1.754",1
324,25066,1,230,25066,8,"""atk"":1.757,""hp"":1.757",1
324,25066,2,230,33026,8,"""atk"":1.757,""hp"":1.757",1
324,25066,3,230,12026,8,"""atk"":1.757,""hp"":1.757",1
324,25066,4,230,63026,8,"""atk"":1.757,""hp"":1.757",1
324,25066,5,230,53016,8,"""atk"":1.757,""hp"":1.757",1
324,25066,6,230,43056,8,"""atk"":1.757,""hp"":1.757",1
325,11086,1,231,11086,8,"""atk"":1.759,""hp"":1.847",1
325,11086,2,231,11086,8,"""atk"":1.759,""hp"":1.847",1
325,11086,3,231,12026,8,"""atk"":1.759,""hp"":1.847",1
325,11086,4,231,14036,8,"""atk"":1.759,""hp"":1.847",1
325,11086,5,231,14026,8,"""atk"":1.759,""hp"":1.847",1
325,11086,6,231,12036,8,"""atk"":1.759,""hp"":1.847",1
326,25066,1,231,25066,8,"""atk"":1.762,""hp"":1.762",1
326,25066,2,231,22056,8,"""atk"":1.762,""hp"":1.762",1
326,25066,3,231,22036,8,"""atk"":1.762,""hp"":1.762",1
326,25066,4,231,23036,8,"""atk"":1.762,""hp"":1.762",1
326,25066,5,231,25076,8,"""atk"":1.762,""hp"":1.762",1
326,25066,6,231,24036,8,"""atk"":1.762,""hp"":1.762",1
327,35046,1,232,35046,8,"""atk"":1.764,""hp"":1.764",1
327,35046,2,232,35046,8,"""atk"":1.764,""hp"":1.764",1
327,35046,3,232,32036,8,"""atk"":1.764,""hp"":1.764",1
327,35046,4,232,32036,8,"""atk"":1.764,""hp"":1.764",1
327,35046,5,232,32036,8,"""atk"":1.764,""hp"":1.764",1
327,35046,6,232,32056,8,"""atk"":1.764,""hp"":1.764",1
328,41066,1,232,41066,8,"""atk"":1.767,""hp"":1.767",1
328,41066,2,232,45056,8,"""atk"":1.767,""hp"":1.767",1
328,41066,3,232,42016,8,"""atk"":1.767,""hp"":1.767",1
328,41066,4,232,44046,8,"""atk"":1.767,""hp"":1.767",1
328,41066,5,232,44046,8,"""atk"":1.767,""hp"":1.767",1
328,41066,6,232,43056,8,"""atk"":1.767,""hp"":1.767",1
329,52046,1,233,52046,8,"""atk"":1.769,""hp"":1.769",1
329,52046,2,233,51016,8,"""atk"":1.769,""hp"":1.769",1
329,52046,3,233,52046,8,"""atk"":1.769,""hp"":1.769",1
329,52046,4,233,52046,8,"""atk"":1.769,""hp"":1.769",1
329,52046,5,233,52046,8,"""atk"":1.769,""hp"":1.769",1
329,52046,6,233,53016,8,"""atk"":1.769,""hp"":1.769",1
330,63026,1,233,63026,8,"""atk"":2.215,""hp"":6.806",1.4
330,63026,3,233,61026,8,"""atk"":2.215,""hp"":6.806",1.4
330,63026,6,233,62016,8,"""atk"":2.215,""hp"":6.806",1.4
331,52046,1,234,52046,8,"""atk"":1.774,""hp"":1.774",1
331,52046,2,234,33026,8,"""atk"":1.774,""hp"":1.774",1
331,52046,3,234,44036,8,"""atk"":1.774,""hp"":1.774",1
331,52046,4,234,12036,8,"""atk"":1.774,""hp"":1.774",1
331,52046,5,234,63026,8,"""atk"":1.774,""hp"":1.774",1
331,52046,6,234,24026,8,"""atk"":1.774,""hp"":1.774",1
332,11076,1,234,11076,8,"""atk"":1.777,""hp"":1.777",1
332,11076,2,234,11086,8,"""atk"":1.777,""hp"":1.777",1
332,11076,3,234,14026,8,"""atk"":1.777,""hp"":1.777",1
332,11076,4,234,12026,8,"""atk"":1.777,""hp"":1.777",1
332,11076,5,234,14036,8,"""atk"":1.777,""hp"":1.777",1
332,11076,6,234,12036,8,"""atk"":1.777,""hp"":1.777",1
333,21036,1,235,21036,8,"""atk"":1.779,""hp"":1.779",1
333,21036,2,235,25066,8,"""atk"":1.779,""hp"":1.779",1
333,21036,3,235,22046,8,"""atk"":1.779,""hp"":1.779",1
333,21036,4,235,23036,8,"""atk"":1.779,""hp"":1.779",1
333,21036,5,235,25076,8,"""atk"":1.779,""hp"":1.779",1
333,21036,6,235,24026,8,"""atk"":1.779,""hp"":1.779",1
334,31076,1,235,31076,8,"""atk"":1.782,""hp"":1.782",1
334,31076,2,235,31076,8,"""atk"":1.782,""hp"":1.782",1
334,31076,3,235,32046,8,"""atk"":1.782,""hp"":1.782",1
334,31076,4,235,32036,8,"""atk"":1.782,""hp"":1.782",1
334,31076,5,235,32056,8,"""atk"":1.782,""hp"":1.782",1
334,31076,6,235,32036,8,"""atk"":1.782,""hp"":1.782",1
335,41066,1,236,41066,8,"""atk"":1.784,""hp"":1.874",1
335,41066,2,236,41056,8,"""atk"":1.784,""hp"":1.874",1
335,41066,3,236,43046,8,"""atk"":1.784,""hp"":1.874",1
335,41066,4,236,44046,8,"""atk"":1.784,""hp"":1.874",1
335,41066,5,236,45056,8,"""atk"":1.784,""hp"":1.874",1
335,41066,6,236,45046,8,"""atk"":1.784,""hp"":1.874",1
336,52046,1,236,52046,8,"""atk"":1.787,""hp"":1.787",1
336,52046,2,236,51016,8,"""atk"":1.787,""hp"":1.787",1
336,52046,3,236,53016,8,"""atk"":1.787,""hp"":1.787",1
336,52046,4,236,53016,8,"""atk"":1.787,""hp"":1.787",1
336,52046,5,236,53016,8,"""atk"":1.787,""hp"":1.787",1
336,52046,6,236,52046,8,"""atk"":1.787,""hp"":1.787",1
337,61026,1,237,61026,8,"""atk"":1.789,""hp"":1.789",1
337,61026,2,237,63026,8,"""atk"":1.789,""hp"":1.789",1
337,61026,3,237,63026,8,"""atk"":1.789,""hp"":1.789",1
337,61026,4,237,61026,8,"""atk"":1.789,""hp"":1.789",1
337,61026,5,237,61026,8,"""atk"":1.789,""hp"":1.789",1
337,61026,6,237,61026,8,"""atk"":1.789,""hp"":1.789",1
338,63026,1,237,63026,8,"""atk"":1.792,""hp"":1.792",1
338,63026,2,237,45056,8,"""atk"":1.792,""hp"":1.792",1
338,63026,3,237,22046,8,"""atk"":1.792,""hp"":1.792",1
338,63026,4,237,31086,8,"""atk"":1.792,""hp"":1.792",1
338,63026,5,237,52046,8,"""atk"":1.792,""hp"":1.792",1
338,63026,6,237,13036,8,"""atk"":1.792,""hp"":1.792",1
339,15036,1,238,15036,8,"""atk"":1.794,""hp"":1.794",1
339,15036,2,238,11086,8,"""atk"":1.794,""hp"":1.794",1
339,15036,3,238,13046,8,"""atk"":1.794,""hp"":1.794",1
339,15036,4,238,12026,8,"""atk"":1.794,""hp"":1.794",1
339,15036,5,238,12036,8,"""atk"":1.794,""hp"":1.794",1
339,15036,6,238,14026,8,"""atk"":1.794,""hp"":1.794",1
340,25066,1,238,25066,8,"""atk"":2.246,""hp"":6.902",1.4
340,25066,3,238,24026,8,"""atk"":2.246,""hp"":6.902",1.4
340,25066,6,238,22036,8,"""atk"":2.246,""hp"":6.902",1.4
341,35046,1,239,35046,8,"""atk"":1.799,""hp"":1.799",1
341,35046,2,239,35036,8,"""atk"":1.799,""hp"":1.799",1
341,35046,3,239,31086,8,"""atk"":1.799,""hp"":1.799",1
341,35046,4,239,33026,8,"""atk"":1.799,""hp"":1.799",1
341,35046,5,239,32046,8,"""atk"":1.799,""hp"":1.799",1
341,35046,6,239,32046,8,"""atk"":1.799,""hp"":1.799",1
342,45046,1,239,45046,8,"""atk"":1.802,""hp"":1.802",1
342,45046,2,239,45046,8,"""atk"":1.802,""hp"":1.802",1
342,45046,3,239,44036,8,"""atk"":1.802,""hp"":1.802",1
342,45046,4,239,44036,8,"""atk"":1.802,""hp"":1.802",1
342,45046,5,239,44036,8,"""atk"":1.802,""hp"":1.802",1
342,45046,6,239,45056,8,"""atk"":1.802,""hp"":1.802",1
343,51016,1,240,51016,8,"""atk"":1.804,""hp"":1.804",1
343,51016,2,240,53016,8,"""atk"":1.804,""hp"":1.804",1
343,51016,3,240,53016,8,"""atk"":1.804,""hp"":1.804",1
343,51016,4,240,53016,8,"""atk"":1.804,""hp"":1.804",1
343,51016,5,240,52046,8,"""atk"":1.804,""hp"":1.804",1
343,51016,6,240,52046,8,"""atk"":1.804,""hp"":1.804",1
344,63026,1,240,63026,8,"""atk"":1.807,""hp"":1.807",1
344,63026,2,240,63026,8,"""atk"":1.807,""hp"":1.807",1
344,63026,3,240,62016,8,"""atk"":1.807,""hp"":1.807",1
344,63026,4,240,61026,8,"""atk"":1.807,""hp"":1.807",1
344,63026,5,240,61026,8,"""atk"":1.807,""hp"":1.807",1
344,63026,6,240,62016,8,"""atk"":1.807,""hp"":1.807",1
345,53016,1,241,53016,8,"""atk"":1.809,""hp"":1.9",1
345,53016,2,241,45056,8,"""atk"":1.809,""hp"":1.9",1
345,53016,3,241,13046,8,"""atk"":1.809,""hp"":1.9",1
345,53016,4,241,22036,8,"""atk"":1.809,""hp"":1.9",1
345,53016,5,241,31086,8,"""atk"":1.809,""hp"":1.9",1
345,53016,6,241,63026,8,"""atk"":1.809,""hp"":1.9",1
346,11076,1,241,11076,8,"""atk"":1.812,""hp"":1.812",1
346,11076,2,241,11076,8,"""atk"":1.812,""hp"":1.812",1
346,11076,3,241,13036,8,"""atk"":1.812,""hp"":1.812",1
346,11076,4,241,14036,8,"""atk"":1.812,""hp"":1.812",1
346,11076,5,241,13046,8,"""atk"":1.812,""hp"":1.812",1
346,11076,6,241,13036,8,"""atk"":1.812,""hp"":1.812",1
347,25066,1,242,25066,8,"""atk"":1.814,""hp"":1.814",1
347,25066,2,242,22056,8,"""atk"":1.814,""hp"":1.814",1
347,25066,3,242,24036,8,"""atk"":1.814,""hp"":1.814",1
347,25066,4,242,25076,8,"""atk"":1.814,""hp"":1.814",1
347,25066,5,242,22036,8,"""atk"":1.814,""hp"":1.814",1
347,25066,6,242,25076,8,"""atk"":1.814,""hp"":1.814",1
348,35046,1,242,35046,8,"""atk"":1.817,""hp"":1.817",1
348,35046,2,242,35036,8,"""atk"":1.817,""hp"":1.817",1
348,35046,3,242,31086,8,"""atk"":1.817,""hp"":1.817",1
348,35046,4,242,33026,8,"""atk"":1.817,""hp"":1.817",1
348,35046,5,242,33026,8,"""atk"":1.817,""hp"":1.817",1
348,35046,6,242,32046,8,"""atk"":1.817,""hp"":1.817",1
349,41056,1,243,41056,8,"""atk"":1.819,""hp"":1.819",1
349,41056,2,243,45056,8,"""atk"":1.819,""hp"":1.819",1
349,41056,3,243,43046,8,"""atk"":1.819,""hp"":1.819",1
349,41056,4,243,44046,8,"""atk"":1.819,""hp"":1.819",1
349,41056,5,243,44046,8,"""atk"":1.819,""hp"":1.819",1
349,41056,6,243,44036,8,"""atk"":1.819,""hp"":1.819",1
350,52046,1,243,52046,8,"""atk"":2.278,""hp"":6.998",1.4
350,52046,3,243,53016,8,"""atk"":2.278,""hp"":6.998",1.4
350,52046,6,243,53016,8,"""atk"":2.278,""hp"":6.998",1.4
351,61026,1,244,61026,8,"""atk"":1.824,""hp"":1.824",1
351,61026,2,244,61026,8,"""atk"":1.824,""hp"":1.824",1
351,61026,3,244,62016,8,"""atk"":1.824,""hp"":1.824",1
351,61026,4,244,63026,8,"""atk"":1.824,""hp"":1.824",1
351,61026,5,244,62016,8,"""atk"":1.824,""hp"":1.824",1
351,61026,6,244,62016,8,"""atk"":1.824,""hp"":1.824",1
352,35036,1,244,35036,8,"""atk"":1.827,""hp"":1.827",1
352,35036,2,244,52046,8,"""atk"":1.827,""hp"":1.827",1
352,35036,3,244,63026,8,"""atk"":1.827,""hp"":1.827",1
352,35036,4,244,43046,8,"""atk"":1.827,""hp"":1.827",1
352,35036,5,244,12036,8,"""atk"":1.827,""hp"":1.827",1
352,35036,6,244,22036,8,"""atk"":1.827,""hp"":1.827",1
353,15036,1,245,15036,8,"""atk"":1.829,""hp"":1.829",1
353,15036,2,245,11076,8,"""atk"":1.829,""hp"":1.829",1
353,15036,3,245,12026,8,"""atk"":1.829,""hp"":1.829",1
353,15036,4,245,14026,8,"""atk"":1.829,""hp"":1.829",1
353,15036,5,245,12026,8,"""atk"":1.829,""hp"":1.829",1
353,15036,6,245,12036,8,"""atk"":1.829,""hp"":1.829",1
354,25066,1,245,25066,8,"""atk"":1.832,""hp"":1.832",1
354,25066,2,245,22056,8,"""atk"":1.832,""hp"":1.832",1
354,25066,3,245,25076,8,"""atk"":1.832,""hp"":1.832",1
354,25066,4,245,24026,8,"""atk"":1.832,""hp"":1.832",1
354,25066,5,245,23036,8,"""atk"":1.832,""hp"":1.832",1
354,25066,6,245,24036,8,"""atk"":1.832,""hp"":1.832",1
355,35036,1,246,35036,8,"""atk"":1.834,""hp"":1.926",1
355,35036,2,246,33026,8,"""atk"":1.834,""hp"":1.926",1
355,35036,3,246,33026,8,"""atk"":1.834,""hp"":1.926",1
355,35036,4,246,33026,8,"""atk"":1.834,""hp"":1.926",1
355,35036,5,246,31086,8,"""atk"":1.834,""hp"":1.926",1
355,35036,6,246,34026,8,"""atk"":1.834,""hp"":1.926",1
356,41056,1,246,41056,8,"""atk"":1.837,""hp"":1.837",1
356,41056,2,246,45046,8,"""atk"":1.837,""hp"":1.837",1
356,41056,3,246,43046,8,"""atk"":1.837,""hp"":1.837",1
356,41056,4,246,43046,8,"""atk"":1.837,""hp"":1.837",1
356,41056,5,246,42016,8,"""atk"":1.837,""hp"":1.837",1
356,41056,6,246,45046,8,"""atk"":1.837,""hp"":1.837",1
357,51016,1,247,51016,8,"""atk"":1.839,""hp"":1.839",1
357,51016,2,247,53016,8,"""atk"":1.839,""hp"":1.839",1
357,51016,3,247,53016,8,"""atk"":1.839,""hp"":1.839",1
357,51016,4,247,53016,8,"""atk"":1.839,""hp"":1.839",1
357,51016,5,247,53016,8,"""atk"":1.839,""hp"":1.839",1
357,51016,6,247,53016,8,"""atk"":1.839,""hp"":1.839",1
358,63026,1,247,63026,8,"""atk"":1.842,""hp"":1.842",1
358,63026,2,247,61026,8,"""atk"":1.842,""hp"":1.842",1
358,63026,3,247,62016,8,"""atk"":1.842,""hp"":1.842",1
358,63026,4,247,62016,8,"""atk"":1.842,""hp"":1.842",1
358,63026,5,247,62016,8,"""atk"":1.842,""hp"":1.842",1
358,63026,6,247,61026,8,"""atk"":1.842,""hp"":1.842",1
359,11076,1,248,11076,8,"""atk"":1.844,""hp"":1.844",1
359,11076,2,248,63026,8,"""atk"":1.844,""hp"":1.844",1
359,11076,3,248,42016,8,"""atk"":1.844,""hp"":1.844",1
359,11076,4,248,22046,8,"""atk"":1.844,""hp"":1.844",1
359,11076,5,248,52046,8,"""atk"":1.844,""hp"":1.844",1
359,11076,6,248,33026,8,"""atk"":1.844,""hp"":1.844",1
360,11076,1,248,11076,8,"""atk"":2.309,""hp"":7.094",1.4
360,11076,3,248,14036,8,"""atk"":2.309,""hp"":7.094",1.4
360,11076,6,248,14026,8,"""atk"":2.309,""hp"":7.094",1.4
361,22056,1,249,22056,8,"""atk"":1.849,""hp"":1.849",1
361,22056,2,249,22056,8,"""atk"":1.849,""hp"":1.849",1
361,22056,3,249,23036,8,"""atk"":1.849,""hp"":1.849",1
361,22056,4,249,24036,8,"""atk"":1.849,""hp"":1.849",1
361,22056,5,249,23036,8,"""atk"":1.849,""hp"":1.849",1
361,22056,6,249,25076,8,"""atk"":1.849,""hp"":1.849",1
362,31076,1,249,31076,8,"""atk"":1.852,""hp"":1.852",1
362,31076,2,249,35046,8,"""atk"":1.852,""hp"":1.852",1
362,31076,3,249,31086,8,"""atk"":1.852,""hp"":1.852",1
362,31076,4,249,34026,8,"""atk"":1.852,""hp"":1.852",1
362,31076,5,249,33026,8,"""atk"":1.852,""hp"":1.852",1
362,31076,6,249,34026,8,"""atk"":1.852,""hp"":1.852",1
363,45056,1,250,45056,8,"""atk"":1.854,""hp"":1.854",1
363,45056,2,250,41056,8,"""atk"":1.854,""hp"":1.854",1
363,45056,3,250,44036,8,"""atk"":1.854,""hp"":1.854",1
363,45056,4,250,44036,8,"""atk"":1.854,""hp"":1.854",1
363,45056,5,250,45056,8,"""atk"":1.854,""hp"":1.854",1
363,45056,6,250,43056,8,"""atk"":1.854,""hp"":1.854",1
364,51016,1,250,51016,8,"""atk"":1.857,""hp"":1.857",1
364,51016,2,250,53016,8,"""atk"":1.857,""hp"":1.857",1
364,51016,3,250,53016,8,"""atk"":1.857,""hp"":1.857",1
364,51016,4,250,53016,8,"""atk"":1.857,""hp"":1.857",1
364,51016,5,250,52046,8,"""atk"":1.857,""hp"":1.857",1
364,51016,6,250,53016,8,"""atk"":1.857,""hp"":1.857",1
365,63026,1,251,63026,8,"""atk"":1.859,""hp"":1.952",1
365,63026,2,251,62016,8,"""atk"":1.859,""hp"":1.952",1
365,63026,3,251,63026,8,"""atk"":1.859,""hp"":1.952",1
365,63026,4,251,61026,8,"""atk"":1.859,""hp"":1.952",1
365,63026,5,251,62016,8,"""atk"":1.859,""hp"":1.952",1
365,63026,6,251,63026,8,"""atk"":1.859,""hp"":1.952",1
366,61026,1,251,61026,8,"""atk"":1.862,""hp"":1.862",1
366,61026,2,251,15036,8,"""atk"":1.862,""hp"":1.862",1
366,61026,3,251,53016,8,"""atk"":1.862,""hp"":1.862",1
366,61026,4,251,43056,8,"""atk"":1.862,""hp"":1.862",1
366,61026,5,251,25076,8,"""atk"":1.862,""hp"":1.862",1
366,61026,6,251,31086,8,"""atk"":1.862,""hp"":1.862",1
367,11076,1,252,11076,8,"""atk"":1.864,""hp"":1.864",1
367,11076,2,252,15036,8,"""atk"":1.864,""hp"":1.864",1
367,11076,3,252,13046,8,"""atk"":1.864,""hp"":1.864",1
367,11076,4,252,14026,8,"""atk"":1.864,""hp"":1.864",1
367,11076,5,252,12026,8,"""atk"":1.864,""hp"":1.864",1
367,11076,6,252,12026,8,"""atk"":1.864,""hp"":1.864",1
368,22056,1,252,22056,8,"""atk"":1.867,""hp"":1.867",1
368,22056,2,252,25066,8,"""atk"":1.867,""hp"":1.867",1
368,22056,3,252,24026,8,"""atk"":1.867,""hp"":1.867",1
368,22056,4,252,23036,8,"""atk"":1.867,""hp"":1.867",1
368,22056,5,252,22036,8,"""atk"":1.867,""hp"":1.867",1
368,22056,6,252,24026,8,"""atk"":1.867,""hp"":1.867",1
369,31076,1,253,31076,8,"""atk"":1.869,""hp"":1.869",1
369,31076,2,253,31076,8,"""atk"":1.869,""hp"":1.869",1
369,31076,3,253,31086,8,"""atk"":1.869,""hp"":1.869",1
369,31076,4,253,32046,8,"""atk"":1.869,""hp"":1.869",1
369,31076,5,253,33026,8,"""atk"":1.869,""hp"":1.869",1
369,31076,6,253,34026,8,"""atk"":1.869,""hp"":1.869",1
370,45056,1,253,45056,8,"""atk"":2.34,""hp"":7.19",1.4
370,45056,3,253,45046,8,"""atk"":2.34,""hp"":7.19",1.4
370,45056,6,253,43056,8,"""atk"":2.34,""hp"":7.19",1.4
371,53016,1,254,53016,8,"""atk"":1.874,""hp"":1.874",1
371,53016,2,254,53016,8,"""atk"":1.874,""hp"":1.874",1
371,53016,3,254,52046,8,"""atk"":1.874,""hp"":1.874",1
371,53016,4,254,51016,8,"""atk"":1.874,""hp"":1.874",1
371,53016,5,254,53016,8,"""atk"":1.874,""hp"":1.874",1
371,53016,6,254,52046,8,"""atk"":1.874,""hp"":1.874",1
372,63026,1,254,63026,8,"""atk"":1.877,""hp"":1.877",1
372,63026,2,254,63026,8,"""atk"":1.877,""hp"":1.877",1
372,63026,3,254,62016,8,"""atk"":1.877,""hp"":1.877",1
372,63026,4,254,63026,8,"""atk"":1.877,""hp"":1.877",1
372,63026,5,254,63026,8,"""atk"":1.877,""hp"":1.877",1
372,63026,6,254,63026,8,"""atk"":1.877,""hp"":1.877",1
373,21046,1,255,21046,8,"""atk"":1.879,""hp"":1.879",1
373,21046,2,255,35036,8,"""atk"":1.879,""hp"":1.879",1
373,21046,3,255,53016,8,"""atk"":1.879,""hp"":1.879",1
373,21046,4,255,62016,8,"""atk"":1.879,""hp"":1.879",1
373,21046,5,255,44046,8,"""atk"":1.879,""hp"":1.879",1
373,21046,6,255,12036,8,"""atk"":1.879,""hp"":1.879",1
374,11086,1,255,11086,8,"""atk"":1.882,""hp"":1.882",1
374,11086,2,255,11076,8,"""atk"":1.882,""hp"":1.882",1
374,11086,3,255,14036,8,"""atk"":1.882,""hp"":1.882",1
374,11086,4,255,13036,8,"""atk"":1.882,""hp"":1.882",1
374,11086,5,255,13036,8,"""atk"":1.882,""hp"":1.882",1
374,11086,6,255,12036,8,"""atk"":1.882,""hp"":1.882",1
375,21036,1,256,21036,8,"""atk"":1.884,""hp"":1.979",1
375,21036,2,256,25066,8,"""atk"":1.884,""hp"":1.979",1
375,21036,3,256,25076,8,"""atk"":1.884,""hp"":1.979",1
375,21036,4,256,23036,8,"""atk"":1.884,""hp"":1.979",1
375,21036,5,256,25076,8,"""atk"":1.884,""hp"":1.979",1
375,21036,6,256,23036,8,"""atk"":1.884,""hp"":1.979",1
376,31076,1,256,31076,8,"""atk"":1.887,""hp"":1.887",1
376,31076,2,256,35036,8,"""atk"":1.887,""hp"":1.887",1
376,31076,3,256,33026,8,"""atk"":1.887,""hp"":1.887",1
376,31076,4,256,32056,8,"""atk"":1.887,""hp"":1.887",1
376,31076,5,256,32056,8,"""atk"":1.887,""hp"":1.887",1
376,31076,6,256,33026,8,"""atk"":1.887,""hp"":1.887",1
377,45056,1,257,45056,8,"""atk"":1.889,""hp"":1.889",1
377,45056,2,257,45056,8,"""atk"":1.889,""hp"":1.889",1
377,45056,3,257,44036,8,"""atk"":1.889,""hp"":1.889",1
377,45056,4,257,44046,8,"""atk"":1.889,""hp"":1.889",1
377,45056,5,257,42016,8,"""atk"":1.889,""hp"":1.889",1
377,45056,6,257,43056,8,"""atk"":1.889,""hp"":1.889",1
378,52046,1,257,52046,8,"""atk"":1.892,""hp"":1.892",1
378,52046,2,257,51016,8,"""atk"":1.892,""hp"":1.892",1
378,52046,3,257,53016,8,"""atk"":1.892,""hp"":1.892",1
378,52046,4,257,53016,8,"""atk"":1.892,""hp"":1.892",1
378,52046,5,257,53016,8,"""atk"":1.892,""hp"":1.892",1
378,52046,6,257,53016,8,"""atk"":1.892,""hp"":1.892",1
379,63026,1,258,63026,8,"""atk"":1.894,""hp"":1.894",1
379,63026,2,258,61026,8,"""atk"":1.894,""hp"":1.894",1
379,63026,3,258,63026,8,"""atk"":1.894,""hp"":1.894",1
379,63026,4,258,61026,8,"""atk"":1.894,""hp"":1.894",1
379,63026,5,258,63026,8,"""atk"":1.894,""hp"":1.894",1
379,63026,6,258,62016,8,"""atk"":1.894,""hp"":1.894",1
380,61026,1,258,61026,8,"""atk"":2.371,""hp"":7.286",1.4
380,61026,3,258,24026,8,"""atk"":2.371,""hp"":7.286",1.4
380,61026,6,258,53016,8,"""atk"":2.371,""hp"":7.286",1.4
381,11076,1,259,11076,8,"""atk"":1.899,""hp"":1.899",1
381,11076,2,259,15036,8,"""atk"":1.899,""hp"":1.899",1
381,11076,3,259,12036,8,"""atk"":1.899,""hp"":1.899",1
381,11076,4,259,12036,8,"""atk"":1.899,""hp"":1.899",1
