英雄ID,英雄名称,英雄星级,攻击系数,防御系数,生命系数,速度系数,雕文插槽,攻击百分比,生命百分比,最大等级,升星材料,额外材料,被动1名称,被动1,被动1描述,被动2名称,被动2,被动2描述,被动3名称,被动3,被动3描述,怒气名称,怒气,怒气描述
21046,荣耀守卫,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""jichuzhongzu"":1,""star"":6,""num"":1},{""jichuzhongzu"":1,""star"":5,""num"":2}]",战斗血液3,"""2104a111"",""2104a121""",被动效果：身为守卫者，强大的意志使得自身防御增加50%，生命增加75%,以牙还牙3,"""2104a214""",被动效果：你打疼我了！受到暴击有100%概率发动一次反击，造成500%的攻击伤害,守护圣光3,"""2104a314""",被动效果：我的领民由我守护！自身生命低于50%，提升友军101%防御，持续3回合（只触发一次）,烈焰之剑2,21046012,怒气技能：对敌方后排造成88%攻击伤害并有28%概率使目标眩晕2回合
21046,荣耀守卫,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""jichuzhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",战斗血液3,"""2104a111"",""2104a121""",被动效果：身为守卫者，强大的意志使得自身防御增加50%，生命增加75%,以牙还牙3,"""2104a214""",被动效果：你打疼我了！受到暴击有100%概率发动一次反击，造成500%的攻击伤害,守护圣光3,"""2104a314""",被动效果：我的领民由我守护！自身生命低于50%，提升友军101%防御，持续3回合（只触发一次）,烈焰之剑3,2104a012,怒气技能：对敌方后排造成138%攻击伤害并有33%概率使目标眩晕2回合，增加自己33%伤害减免3回合
21046,荣耀守卫,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",战斗血液3,"""2104a111"",""2104a121""",被动效果：身为守卫者，强大的意志使得自身防御增加50%，生命增加75%,以牙还牙3,"""2104a214""",被动效果：你打疼我了！受到暴击有100%概率发动一次反击，造成500%的攻击伤害,守护圣光3,"""2104a314""",被动效果：我的领民由我守护！自身生命低于50%，提升友军101%防御，持续3回合（只触发一次）,烈焰之剑3,2104a012,怒气技能：对敌方后排造成138%攻击伤害并有33%概率使目标眩晕2回合，增加自己33%伤害减免3回合
21046,荣耀守卫,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""jichuzhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",战斗血液3,"""2104a111"",""2104a121""",被动效果：身为守卫者，强大的意志使得自身防御增加50%，生命增加75%,以牙还牙3,"""2104a214""",被动效果：你打疼我了！受到暴击有100%概率发动一次反击，造成500%的攻击伤害,守护圣光3,"""2104a314""",被动效果：我的领民由我守护！自身生命低于50%，提升友军101%防御，持续3回合（只触发一次）,烈焰之剑3,2104a012,怒气技能：对敌方后排造成138%攻击伤害并有33%概率使目标眩晕2回合，增加自己33%伤害减免3回合
21046,荣耀守卫,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000},{""a"":""item"",""t"":""2039"",""n"":10}]","[{""sxhero"":1,""num"":2},{""jichuzhongzu"":1,""star"":6,""num"":1},{""star"":10,""num"":1}]",战斗血液3,"""2104a111"",""2104a121""",被动效果：身为守卫者，强大的意志使得自身防御增加50%，生命增加75%,以牙还牙3,"""2104a214""",被动效果：你打疼我了！受到暴击有100%概率发动一次反击，造成500%的攻击伤害,守护圣光3,"""2104a314""",被动效果：我的领民由我守护！自身生命低于50%，提升友军101%防御，持续3回合（只触发一次）,烈焰之剑3,2104a012,怒气技能：对敌方后排造成138%攻击伤害并有33%概率使目标眩晕2回合，增加自己33%伤害减免3回合
21046,荣耀守卫,14,3.51,1,8.14,1.6,4,330,500,300,"[{""a"":""item"",""t"":""2004"",""n"":25000},{""a"":""item"",""t"":""2039"",""n"":20}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",战斗血液3,"""2104a111"",""2104a121""",被动效果：身为守卫者，强大的意志使得自身防御增加50%，生命增加75%,以牙还牙3,"""2104a214""",被动效果：你打疼我了！受到暴击有100%概率发动一次反击，造成500%的攻击伤害,守护圣光3,"""2104a314""",被动效果：我的领民由我守护！自身生命低于50%，提升友军101%防御，持续3回合（只触发一次）,烈焰之剑3,2104a012,怒气技能：对敌方后排造成138%攻击伤害并有33%概率使目标眩晕2回合，增加自己33%伤害减免3回合
21046,荣耀守卫,15,3.51,1,8.14,1.6,5,450,700,300,"[{""a"":""item"",""t"":""2004"",""n"":30000},{""a"":""item"",""t"":""2039"",""n"":30}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",战斗血液3,"""2104a111"",""2104a121""",被动效果：身为守卫者，强大的意志使得自身防御增加50%，生命增加75%,以牙还牙3,"""2104a214""",被动效果：你打疼我了！受到暴击有100%概率发动一次反击，造成500%的攻击伤害,守护圣光3,"""2104a314""",被动效果：我的领民由我守护！自身生命低于50%，提升友军101%防御，持续3回合（只触发一次）,烈焰之剑3,2104a012,怒气技能：对敌方后排造成138%攻击伤害并有33%概率使目标眩晕2回合，增加自己33%伤害减免3回合
21056,西格蒙德,7,2.49,1,3.6,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""jichuzhongzu"":1,""star"":5,""num"":4}]",神之制裁3,"""2105a114""",被动效果：攻击有100%几率减少目标24%防御，每回合造成45%的燃烧伤害，持续4回合，并提升自身对燃烧目标60%伤害4回合,神之躯体2,"""21056211"",""21056221"",""21056231"",""21056241"",""21056251""",被动效果：防御增加45%，攻击增加15%，生命增加20%，暴击增加20%，格挡增加15%,神之领域2,"""21056314"",""21056324"",""21056334""",被动效果：受到攻击时有100%几率发动一次反击，造成140%攻击伤害，并恢复生命上限1%生命（受控不可触发恢复效果），并对目标附加一层150%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时结算伤害）,神之怒火2,21056012,怒气技能：对随机3名敌人造成144%攻击伤害，增加自身20%格挡并减少目标30%防御和20%格挡，每回合额外造成60%燃烧伤害，持续3回合，并对目标附加一层200%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时触发伤害）
21056,西格蒙德,8,2.78,1,5,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""jichuzhongzu"":1,""star"":6,""num"":1},{""jichuzhongzu"":1,""star"":5,""num"":3}]",神之制裁3,"""2105a114""",被动效果：攻击有100%几率减少目标24%防御，每回合造成45%的燃烧伤害，持续4回合，并提升自身对燃烧目标60%伤害4回合,神之躯体3,"""2105a211"",""2105a221"",""2105a231"",""2105a241"",""2105a251""",被动效果：防御增加60%，攻击增加20%，生命增加30%，暴击增加30%，格挡增加20%,神之领域2,"""21056314"",""21056324"",""21056334""",被动效果：受到攻击时有100%几率发动一次反击，造成140%攻击伤害，并恢复生命上限1%生命（受控不可触发恢复效果），并对目标附加一层150%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时结算伤害）,神之怒火2,21056012,怒气技能：对随机3名敌人造成144%攻击伤害，增加自身20%格挡并减少目标30%防御和20%格挡，每回合额外造成60%燃烧伤害，持续3回合，并对目标附加一层200%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时触发伤害）
21056,西格蒙德,9,3.07,1,6.45,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""jichuzhongzu"":1,""star"":6,""num"":1},{""jichuzhongzu"":1,""star"":5,""num"":2}]",神之制裁3,"""2105a114""",被动效果：攻击有100%几率减少目标24%防御，每回合造成45%的燃烧伤害，持续4回合，并提升自身对燃烧目标60%伤害4回合,神之躯体3,"""2105a211"",""2105a221"",""2105a231"",""2105a241"",""2105a251""",被动效果：防御增加60%，攻击增加20%，生命增加30%，暴击增加30%，格挡增加20%,神之领域3,"""2105a314"",""2105a324"",""2105a334""",被动效果：受到攻击时有100%几率发动一次反击，造成180%攻击伤害，并恢复生命上限2%生命（受控不可触发恢复效果），并对目标附加一层200%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时结算伤害）,神之怒火2,21056012,怒气技能：对随机3名敌人造成144%攻击伤害，增加自身20%格挡并减少目标30%防御和20%格挡，每回合额外造成60%燃烧伤害，持续3回合，并对目标附加一层200%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时触发伤害）
21056,西格蒙德,10,3.51,1,8.7,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""jichuzhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",神之制裁3,"""2105a114""",被动效果：攻击有100%几率减少目标24%防御，每回合造成45%的燃烧伤害，持续4回合，并提升自身对燃烧目标60%伤害4回合,神之躯体3,"""2105a211"",""2105a221"",""2105a231"",""2105a241"",""2105a251""",被动效果：防御增加60%，攻击增加20%，生命增加30%，暴击增加30%，格挡增加20%,神之领域3,"""2105a314"",""2105a324"",""2105a334""",被动效果：受到攻击时有100%几率发动一次反击，造成180%攻击伤害，并恢复生命上限2%生命（受控不可触发恢复效果），并对目标附加一层200%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时结算伤害）,神之怒火3,2105a012,怒气技能：对随机4名敌人造成166%攻击伤害，增加自身30%格挡并减少目标30%防御和30%格挡，每回合额外造成70%燃烧伤害，持续3回合，并对目标附加一层300%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时触发伤害）
21056,西格蒙德,11,3.51,1,8.7,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",神之制裁3,"""2105a114""",被动效果：攻击有100%几率减少目标24%防御，每回合造成45%的燃烧伤害，持续4回合，并提升自身对燃烧目标60%伤害4回合,神之躯体3,"""2105a211"",""2105a221"",""2105a231"",""2105a241"",""2105a251""",被动效果：防御增加60%，攻击增加20%，生命增加30%，暴击增加30%，格挡增加20%,神之领域3,"""2105a314"",""2105a324"",""2105a334""",被动效果：受到攻击时有100%几率发动一次反击，造成180%攻击伤害，并恢复生命上限2%生命（受控不可触发恢复效果），并对目标附加一层200%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时结算伤害）,神之怒火3,2105a012,怒气技能：对随机4名敌人造成166%攻击伤害，增加自身30%格挡并减少目标30%防御和30%格挡，每回合额外造成70%燃烧伤害，持续3回合，并对目标附加一层300%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时触发伤害）
21056,西格蒙德,12,3.51,1,8.7,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""jichuzhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",神之制裁3,"""2105a114""",被动效果：攻击有100%几率减少目标24%防御，每回合造成45%的燃烧伤害，持续4回合，并提升自身对燃烧目标60%伤害4回合,神之躯体3,"""2105a211"",""2105a221"",""2105a231"",""2105a241"",""2105a251""",被动效果：防御增加60%，攻击增加20%，生命增加30%，暴击增加30%，格挡增加20%,神之领域3,"""2105a314"",""2105a324"",""2105a334""",被动效果：受到攻击时有100%几率发动一次反击，造成180%攻击伤害，并恢复生命上限2%生命（受控不可触发恢复效果），并对目标附加一层200%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时结算伤害）,神之怒火3,2105a012,怒气技能：对随机4名敌人造成166%攻击伤害，增加自身30%格挡并减少目标30%防御和30%格挡，每回合额外造成70%燃烧伤害，持续3回合，并对目标附加一层300%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时触发伤害）
21056,西格蒙德,13,3.51,1,8.7,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000},{""a"":""item"",""t"":""2039"",""n"":10}]","[{""sxhero"":1,""num"":2},{""jichuzhongzu"":1,""star"":6,""num"":1},{""star"":10,""num"":1}]",神之制裁3,"""2105a114""",被动效果：攻击有100%几率减少目标24%防御，每回合造成45%的燃烧伤害，持续4回合，并提升自身对燃烧目标60%伤害4回合,神之躯体3,"""2105a211"",""2105a221"",""2105a231"",""2105a241"",""2105a251""",被动效果：防御增加60%，攻击增加20%，生命增加30%，暴击增加30%，格挡增加20%,神之领域3,"""2105a314"",""2105a324"",""2105a334""",被动效果：受到攻击时有100%几率发动一次反击，造成180%攻击伤害，并恢复生命上限2%生命（受控不可触发恢复效果），并对目标附加一层200%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时结算伤害）,神之怒火3,2105a012,怒气技能：对随机4名敌人造成166%攻击伤害，增加自身30%格挡并减少目标30%防御和30%格挡，每回合额外造成70%燃烧伤害，持续3回合，并对目标附加一层300%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时触发伤害）
21056,西格蒙德,14,3.51,1,8.7,1.6,4,330,500,300,"[{""a"":""item"",""t"":""2004"",""n"":25000},{""a"":""item"",""t"":""2039"",""n"":20}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",神之制裁3,"""2105a114""",被动效果：攻击有100%几率减少目标24%防御，每回合造成45%的燃烧伤害，持续4回合，并提升自身对燃烧目标60%伤害4回合,神之躯体3,"""2105a211"",""2105a221"",""2105a231"",""2105a241"",""2105a251""",被动效果：防御增加60%，攻击增加20%，生命增加30%，暴击增加30%，格挡增加20%,神之领域3,"""2105a314"",""2105a324"",""2105a334""",被动效果：受到攻击时有100%几率发动一次反击，造成180%攻击伤害，并恢复生命上限2%生命（受控不可触发恢复效果），并对目标附加一层200%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时结算伤害）,神之怒火3,2105a012,怒气技能：对随机4名敌人造成166%攻击伤害，增加自身30%格挡并减少目标30%防御和30%格挡，每回合额外造成70%燃烧伤害，持续3回合，并对目标附加一层300%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时触发伤害）
21056,西格蒙德,15,3.51,1,8.7,1.6,5,450,700,300,"[{""a"":""item"",""t"":""2004"",""n"":30000},{""a"":""item"",""t"":""2039"",""n"":30}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",神之制裁3,"""2105a114""",被动效果：攻击有100%几率减少目标24%防御，每回合造成45%的燃烧伤害，持续4回合，并提升自身对燃烧目标60%伤害4回合,神之躯体3,"""2105a211"",""2105a221"",""2105a231"",""2105a241"",""2105a251""",被动效果：防御增加60%，攻击增加20%，生命增加30%，暴击增加30%，格挡增加20%,神之领域3,"""2105a314"",""2105a324"",""2105a334""",被动效果：受到攻击时有100%几率发动一次反击，造成180%攻击伤害，并恢复生命上限2%生命（受控不可触发恢复效果），并对目标附加一层200%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时结算伤害）,神之怒火3,2105a012,怒气技能：对随机4名敌人造成166%攻击伤害，增加自身30%格挡并减少目标30%防御和30%格挡，每回合额外造成70%燃烧伤害，持续3回合，并对目标附加一层300%攻击的死亡印记（死亡印记在叠加到3层后会在下回合开始时触发伤害）
