技能id,技能类型,攻击动作,选敌类型,是否存活,位置,排序条件,选敌数量,释放概率,数据,检测条件,额外数据,描述,,
400500513,3,buff,-1,1,,,,1000,{},"{""countbufftype"":[""zhuoshao""],""num"":3}","{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":1}}",,,
500100003,3,skilldpspro,-1,1,,,,1000,{},"{""countbufftype"":[""liuxue"",""zhongdu"",""zhuoshao""]}","{""pro"":1500,""limit"":10000}",,,
500100103,3,skilldpspro,-1,1,,,,1000,{},"{""countbufftype"":[""liuxue"",""zhongdu"",""zhuoshao""]}","{""pro"":1900,""limit"":14000}",,,
500100203,3,skilldpspro,-1,1,,,,1000,{},"{""countbufftype"":[""liuxue"",""zhongdu"",""zhuoshao""]}","{""pro"":2300,""limit"":18000}",,,
500100303,3,skilldpspro,-1,1,,,,1000,{},"{""countbufftype"":[""liuxue"",""zhongdu"",""zhuoshao""]}","{""pro"":2700,""limit"":17000}",,,
500100403,3,skilldpspro,-1,1,,,,1000,{},"{""countbufftype"":[""liuxue"",""zhongdu"",""zhuoshao""]}","{""pro"":3100,""limit"":21000}",,,
500100503,3,skilldpspro,-1,1,,,,1000,{},"{""countbufftype"":[""liuxue"",""zhongdu"",""zhuoshao""]}","{""pro"":3500,""limit"":25000}",,,
500100013,3,powerqusan,0,1,0,rand,1,1000,"{""value"":0}",{},{},,,
500100113,3,powerqusan,0,1,0,rand,2,1000,"{""value"":0}",{},{},,,
500100213,3,powerqusan,0,1,0,rand,3,1000,"{""value"":0}",{},{},,,
500100313,3,powerqusan,0,1,0,rand,4,1000,"{""value"":0}",{},{},,,
500100413,3,powerqusan,0,1,0,rand,5,1000,"{""value"":0}",{},{},,,
500100513,3,powerqusan,0,1,0,rand,6,1000,"{""value"":0}",{},{},,,
500200013,3,buff,-1,1,,,,250,{},"{""countbufftype"":[""liuxue"",""zhongdu"",""zhuoshao""],""num"":3}","{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":1}}",,,
500200113,3,buff,-1,1,,,,350,{},"{""countbufftype"":[""liuxue"",""zhongdu"",""zhuoshao""],""num"":3}","{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":1}}",,,
500200213,3,buff,-1,1,,,,500,{},"{""countbufftype"":[""liuxue"",""zhongdu"",""zhuoshao""],""num"":3}","{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":1}}",,,
500200313,3,buff,-1,1,,,,650,{},"{""countbufftype"":[""liuxue"",""zhongdu"",""zhuoshao""],""num"":3}","{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":1}}",,,
500200413,3,buff,-1,1,,,,850,{},"{""countbufftype"":[""liuxue"",""zhongdu"",""zhuoshao""],""num"":3}","{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":1}}",,,
500200513,3,buff,-1,1,,,,1000,{},"{""countbufftype"":[""liuxue"",""zhongdu"",""zhuoshao""],""num"":3}","{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":1}}",,,
500300013,3,buff,1,1,0,,,240,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},对敌方全体造成神宠水晶攻击500%的伤害，目标身上每层灼烧、流血、中毒将提升150%伤害效果（最高不超过神宠水晶的15倍）；并有24%概率眩晕2回合，提升己方随机4名英雄45%伤害加成2回合,,
500300113,3,buff,1,1,0,,,270,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},对敌方全体造成神宠水晶攻击600%的伤害，目标身上每层灼烧、流血、中毒将提升190%伤害效果（最高不超过神宠水晶的20倍）；并有27%概率眩晕2回合，提升己方随机4名英雄50%伤害加成2回合,,
500300213,3,buff,1,1,0,,,290,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},对敌方全体造成神宠水晶攻击700%的伤害，目标身上每层灼烧、流血、中毒将提升230%伤害效果（最高不超过神宠水晶的25倍）；并有29%概率眩晕2回合，提升己方随机4名英雄55%伤害加成2回合,,
500300313,3,buff,1,1,0,,,310,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},对敌方全体造成神宠水晶攻击800%的伤害，目标身上每层灼烧、流血、中毒将提升270%伤害效果（最高不超过神宠水晶的25倍）；并有31%概率眩晕2回合，提升己方随机4名英雄60%伤害加成2回合,,
500300413,3,buff,1,1,0,,,330,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},对敌方全体造成神宠水晶攻击900%的伤害，目标身上每层灼烧、流血、中毒将提升310%伤害效果（最高不超过神宠水晶的30倍）；并有33%概率眩晕2回合，提升己方随机4名英雄65%伤害加成2回合,,
500300513,3,buff,1,1,0,,,360,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},对敌方全体造成神宠水晶攻击1000%的伤害，目标身上每层灼烧、流血、中毒将提升350%伤害效果（最高不超过神宠水晶的35倍）；并有36%概率眩晕2回合，提升己方随机4名英雄75%伤害加成2回合,,
500300023,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":450}}",{},{},对敌方全体造成神宠水晶攻击500%的伤害，目标身上每层灼烧、流血、中毒将提升150%伤害效果（最高不超过神宠水晶的15倍）；并有24%概率眩晕2回合，提升己方随机4名英雄45%伤害加成2回合,,
500300123,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":500}}",{},{},对敌方全体造成神宠水晶攻击600%的伤害，目标身上每层灼烧、流血、中毒将提升190%伤害效果（最高不超过神宠水晶的20倍）；并有27%概率眩晕2回合，提升己方随机4名英雄50%伤害加成2回合,,
500300223,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":550}}",{},{},对敌方全体造成神宠水晶攻击700%的伤害，目标身上每层灼烧、流血、中毒将提升230%伤害效果（最高不超过神宠水晶的25倍）；并有29%概率眩晕2回合，提升己方随机4名英雄55%伤害加成2回合,,
500300323,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":600}}",{},{},对敌方全体造成神宠水晶攻击800%的伤害，目标身上每层灼烧、流血、中毒将提升270%伤害效果（最高不超过神宠水晶的25倍）；并有31%概率眩晕2回合，提升己方随机4名英雄60%伤害加成2回合,,
500300423,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":650}}",{},{},对敌方全体造成神宠水晶攻击900%的伤害，目标身上每层灼烧、流血、中毒将提升310%伤害效果（最高不超过神宠水晶的30倍）；并有33%概率眩晕2回合，提升己方随机4名英雄65%伤害加成2回合,,
500300523,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":750}}",{},{},对敌方全体造成神宠水晶攻击1000%的伤害，目标身上每层灼烧、流血、中毒将提升350%伤害效果（最高不超过神宠水晶的35倍）；并有36%概率眩晕2回合，提升己方随机4名英雄75%伤害加成2回合,,
11033023,3,buff,-1,1,,,,500,{},"{""job"":[1]}","{""act"":""buff"",""v"":{""buffid"":""bingdong"",""round"":1}}",如果攻击目标是战士，则有50%几率冰冻目标，持续1回合。,,
11054113,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":99,""pro"":84}}",{},{},增加自己8.4%破甲，持续15回合。,,
11055113,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":99,""pro"":140}}",{},{},增加自己14%破甲，持续15回合。,,
11064113,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":2,""pro"":80}}",{},{},增加自己8%破甲，持续2回合。,,
11065113,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":2,""pro"":80}}",{},{},增加自己8%破甲，持续2回合。,,
11075013,3,hppro,-2,1,,,,1000,"{""pro"":800}",{},{},使自己恢复80%攻击生命。,,
11075213,3,hppro,-2,1,,,,1000,"{""pro"":450}",{},{},使自己恢复45%攻击生命。,,
11075313,3,hppro,-2,1,,,,1000,"{""pro"":240}",{},{},使自己恢复24%攻击生命。,,
11076013,3,hppro,-2,1,,,,1000,"{""pro"":950}",{},{},使自己恢复95%攻击生命。,,
11076213,3,hppro,-2,1,,,,1000,"{""pro"":600}",{},{},使自己恢复60%攻击生命。,,
11076313,3,hppro,-2,1,,,,1000,"{""pro"":360}",{},{},使自己恢复36%攻击生命。,,
11085013,3,hppro,-2,1,,,,1000,"{""pro"":600}",{},{},回复自身60%攻击生命,,
11085213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":99,""pro"":84}}",{},{},增加自己8.4%破甲，持续15回合。,,
11085223,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":99,""pro"":80}}",{},{},增加自己8%暴击，持续15回合。,,
11086013,3,hppro,-2,1,,,,1000,"{""pro"":1500}",{},{},回复自身150%攻击生命,,
11086213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":99,""pro"":112}}",{},{},增加自己11.2%破甲，持续15回合。,,
11086223,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":99,""pro"":110}}",{},{},增加自己11%暴击，持续15回合。,,
11086313,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":3,""pro"":600}}",{},{},增加自己60%攻击，持续3回合。,,
12013013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""bingdong"",""round"":2}}",{},{},100%几率使攻击目标冰冻，持续2回合。,,
12013113,3,buff,-1,1,,,,200,"{""act"":""buff"",""v"":{""buffid"":""bingdong"",""round"":1}}",{},{},20%几率使攻击目标冰冻，持续1回合。,,
12024013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":99,""pro"":130}}",{},{},每回合对攻击目标造成13%攻击伤害，持续15回合。,,
12024113,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhuoshao"",""round"":99,""pro"":100}}",{},{},使目标燃烧，每回合对攻击目标造成10%攻击伤害，持续15回合。,,
12024213,3,buff,2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhuoshao"",""round"":99,""pro"":100}}",{},{},使目标燃烧，每回合对攻击目标造成10%攻击伤害，持续15回合。,,
12025013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":99,""pro"":180}}",{},{},每回合对攻击目标造成18%攻击伤害，持续15回合。,,
12025113,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhuoshao"",""round"":99,""pro"":175}}",{},{},使目标燃烧，每回合对攻击目标造成17.5%攻击伤害，持续15回合。,,
12025213,3,buff,2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhuoshao"",""round"":99,""pro"":140}}",{},{},使目标燃烧，每回合对攻击目标造成14%攻击伤害，持续15回合。,,
12026013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":99,""pro"":300}}",{},{},每回合对攻击目标造成30%攻击伤害，持续15回合。,,
12026113,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhuoshao"",""round"":99,""pro"":200}}",{},{},使目标燃烧，每回合对攻击目标造成20%攻击伤害，持续15回合。,,
12026213,3,buff,2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhuoshao"",""round"":99,""pro"":160}}",{},{},使目标燃烧，每回合对攻击目标造成16%攻击伤害，持续15回合。,,
12026313,3,buff,1,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhuoshao"",""round"":99,""pro"":270}}",{},{},使目标燃烧，每回合对攻击目标造成27%攻击伤害，持续15回合。,,
12035013,3,buff,-1,1,,,,750,{},"{""job"":[1]}","{""act"":""buff"",""v"":{""buffid"":""chenmo"",""round"":2}}",如果攻击目标是战士，则有75%概率攻击目标禁魔，持续2回合。,,
12035113,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":99,""pro"":160}}",{},{},增加自己16%破甲，持续15回合。,,
12035123,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":99,""pro"":100}}",{},{},增加自己10%攻击，持续15回合。,,
12036013,3,buff,-1,1,,,,750,{},"{""job"":[1]}","{""act"":""buff"",""v"":{""buffid"":""chenmo"",""round"":2}}",如果攻击目标是战士类，则有75%概率攻击目标禁魔，持续2回合。,,
12036113,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":99,""pro"":200}}",{},{},增加自己20%破甲，持续15回合。,,
12036123,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":99,""pro"":150}}",{},{},增加自己20%攻击，持续15回合。,,
12036313,3,buff,1,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhuoshao"",""round"":3,""pro"":280}}",{},{},对敌方全体造成75%攻击伤害。,,
13012013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":2,""pro"":180}}",{},{},每回合对攻击目标造成18%攻击伤害，持续2回合。,,
13034013,3,buff,-1,1,,,,300,"{""act"":""buff"",""v"":{""buffid"":""bingdong"",""round"":2}}",{},{},30%的几率使攻击目标冰冻，持续2回合。,,
13034023,3,hppro,0,1,0,"_hpper,asc",1,1000,"{""pro"":900}",{},{},使血量最少的友军恢复90%攻击生命。,,
13034213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":3,""pro"":500}}",{},{},增加自己50%攻击，持续3回合。,,
13035013,3,buff,-1,1,,,,350,"{""act"":""buff"",""v"":{""buffid"":""bingdong"",""round"":2}}",{},{},35%的几率使攻击目标冰冻，持续2回合。,,
13035023,3,hppro,0,1,0,"_hpper,asc",1,1000,"{""pro"":1350}",{},{},使血量最少的友军恢复135%攻击生命。,,
13035213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":3,""pro"":650}}",{},{},增加自己65%攻击，持续3回合。,,
13036013,3,buff,-1,1,,,,400,"{""act"":""buff"",""v"":{""buffid"":""bingdong"",""round"":2}}",{},{},40%的几率使攻击目标冰冻，持续2回合。,,
13036023,3,hppro,0,1,0,"_hpper,asc",1,1000,"{""pro"":1800}",{},{},使血量最少的友军恢复180%攻击生命。,,
13036213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":3,""pro"":850}}",{},{},增加自己85%攻击，持续3回合。,,
13036313,3,hppro,0,1,0,rand,1,1000,"{""pro"":900}",{},{},使随机1名友军恢复90%攻击生命。,,
13045013,3,buff,-1,1,,,,250,"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":2}}",{},{},25%几率使攻击目标石化，持续2回合。,,
13045115,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""gedangdrop"",""round"":3,""pro"":100}}",{},{},降低攻击目标10%格挡，持续3回合。,,
13045313,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":3,""pro"":600}}",{},{},增加自己60%攻击，持续3回合。,,
13046013,3,buff,-1,1,,,,300,"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":2}}",{},{},30%几率使攻击目标石化，持续2回合。,,
13046115,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""gedangdrop"",""round"":3,""pro"":150}}",{},{},降低攻击目标15%格挡，持续3回合。,,
13046313,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkpro"",""round"":3,""pro"":800}}",{},{},增加自己80%攻击，持续3回合。,,
14013113,3,buff,-1,1,,,,250,"{""act"":""buff"",""v"":{""buffid"":""bingdong"",""round"":1}}",{},{},25%几率使攻击目标冰冻，持续1回合。,,
14024013,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":2,""pro"":150}}",{},{},增加自身15%破甲，持续2回合。,,
14024213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":99,""pro"":150}}",{},{},增加自己15%暴击，持续15回合。,,
14025013,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":2,""pro"":250}}",{},{},增加自身25%破甲，持续2回合。,,
14025213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":99,""pro"":200}}",{},{},增加自己20%暴击，持续15回合。,,
14026013,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":2,""pro"":250}}",{},{},增加自身25%破甲，持续2回合。,,
14026213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":99,""pro"":250}}",{},{},增加自己25%暴击，持续15回合。,,
14026313,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baoshangpro"",""round"":99,""pro"":210}}",{},{},增加自己21%暴击伤害，持续15回合。,,
14035013,3,buff,-1,1,,,,800,{},"{""job"":[2]}","{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",如果攻击目标是法师，则有80%几率使攻击目标眩晕，持续2回合。,,
14035215,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":99,""pro"":100}}",{},{},降低攻击目标10%护甲，持续15回合。,,
14036013,3,buff,-1,1,,,,800,{},"{""job"":[2]}","{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",如果攻击目标是法师，则有80%几率使攻击目标眩晕，持续2回合。,,
14036215,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""defdrop"",""round"":99,""pro"":150}}",{},{},降低攻击目标15%护甲，持续15回合。,,
14036313,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""pojiapro"",""round"":99,""pro"":300}}",{},{},增加自己30%破甲，持续15回合。,,
14036323,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""hpback"",""round"":5,""pro"":3000}}",{},{},每回合回复自己300%攻击生命，持续5回合。,,
14045013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhongdu"",""round"":6,""pro"":350}}",{},{},每回合额外造成45%中毒伤害，持续6回合,,
14045023,3,buff,-1,1,,,,350,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},有35%概率眩晕目标2回合。,,
14046013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhongdu"",""round"":6,""pro"":450}}",{},{},每回合额外造成56%中毒伤害，持续6回合,,
14046023,3,buff,-1,1,,,,425,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},有45%概率眩晕目标2回合。,,
1404a013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhongdu"",""round"":6,""pro"":700}}",{},{},每回合额外造成66%中毒伤害，持续6回合,,
1404a023,3,buff,-1,1,,,,650,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},有50%概率眩晕目标2回合,,
1404a033,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""undpspro"",""round"":2,""pro"":650}}",{},{},增加自己50%免伤持续2回合。,,
14045113,3,dpspro,-1,1,,,,1000,{},"{""hasbufftype"":[""zhongdu""]}","{""pro"":105}",被动技能：对中毒目标伤害增加10%,,
14046113,3,dpspro,-1,1,,,,1000,{},"{""hasbufftype"":[""zhongdu""]}","{""pro"":155}",被动技能：对中毒目标伤害增加15%,,
1404a113,3,dpspro,-1,1,,,,1000,{},"{""hasbufftype"":[""zhongdu""]}","{""pro"":205}",被动技能：对中毒目标伤害增加20%,,
14045213,3,buff,-1,,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhongdu"",""round"":6,""pro"":325}}",{},{},被动技能：普攻有100%概率使目标中毒，每回合持续赵成40%攻击伤害，持续6回合。,,
14046213,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhongdu"",""round"":6,""pro"":525}}",{},{},被动技能：普攻有100%概率使目标中毒，每回合持续赵成50%攻击伤害，持续6回合。,,
1404a213,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""zhongdu"",""round"":6,""pro"":525}}",{},{},被动技能：普攻有100%概率使目标中毒，每回合持续赵成60%攻击伤害，持续6回合。,,
14045223,3,buff,-1,1,,,,250,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},,,
14046223,3,buff,-1,1,,,,400,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},,,
1404a223,3,buff,-1,1,,,,600,"{""act"":""buff"",""v"":{""buffid"":""xuanyun"",""round"":2}}",{},{},,,
14045313,3,buff,1,1,2,rand,2,1000,"{""act"":""buff"",""v"":{""buffid"":""zhongdu"",""round"":4,""pro"":800}}",{},{},当生命低于50%时，使随机2名后排敌人中毒，每回合造成100%攻击伤害，持续4回合。（只触发一次）,,
14046313,3,buff,1,1,2,rand,2,1000,"{""act"":""buff"",""v"":{""buffid"":""zhongdu"",""round"":4,""pro"":1300}}",{},{},当生命低于50%时，使随机2名后排敌人中毒，每回合造成150%攻击伤害，持续4回合。（只触发一次）,,
1404a313,3,buff,1,1,2,rand,2,1000,"{""act"":""buff"",""v"":{""buffid"":""zhongdu"",""round"":4,""pro"":1900}}",{},{},当生命低于50%时，使随机2名后排敌人中毒，每回合造成200%攻击伤害，持续4回合。（只触发一次）,,
15024213,3,dpspro,-1,1,,,,1000,{},"{""job"":[1]}","{""pro"":250}",如果攻击目标是战士，则伤害增加25%。,,
15025213,3,dpspro,-1,1,,,,1000,{},"{""job"":[1]}","{""pro"":350}",如果攻击目标是战士，则伤害增加35%。,,
