Îä»êid,Îä»êµÈ¼¶,ÑÕÉ«,ÖÖ×å,Îä»êÃû³Æ,Îä»êÍ¼±ê,×¨ÊôÓ¢ÐÛ,Îä»êÊôÐÔ,¶îÍâÊôÐÔ1,ÉËº¦Ôö¼Ó,¶îÍâÊôÐÔ,¶îÍâ¼¼ÄÜ,ÏÔÊ¾ÊôÐÔ,¼¼ÄÜÃèÊö
13036,49,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":178200,""atk"":4950","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":50",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":50,""dpspro"":100","""1303601004""",,
13036,50,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":183600,""atk"":5100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80,""dpspro"":100","""1303602004""",,¹¥»÷Ôö¼Ó8%£¬¶Ô±ù¶³Ä¿±êÔì³ÉÉËº¦Ôö¼Ó30%
13036,51,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":189000,""atk"":5250","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80,""dpspro"":100","""1303602004""",,
13036,52,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":194400,""atk"":5400","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80,""dpspro"":100","""1303602004""",,
13036,53,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":199800,""atk"":5550","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80,""dpspro"":100","""1303602004""",,
13036,54,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":205200,""atk"":5700","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":100,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80,""dpspro"":100","""1303602004""",,
13036,55,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":210600,""atk"":5850","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80,""dpspro"":100","""1303602004""","""undpspro"":50",
13036,56,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":216000,""atk"":6000","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80,""dpspro"":100","""1303602004""",,
13036,57,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":221400,""atk"":6150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80,""dpspro"":100","""1303602004""",,
13036,58,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":226800,""atk"":6300","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80,""dpspro"":100","""1303602004""",,
13036,59,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":232200,""atk"":6450","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":100","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80,""dpspro"":100","""1303602004""",,
13036,60,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":237600,""atk"":6600","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80,""dpspro"":150","""1303602004""","""dpspro"":50",
13036,61,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":243000,""atk"":6750","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,62,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":248400,""atk"":6900","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,63,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":253800,""atk"":7050","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,64,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":259200,""atk"":7200","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":50,""pvpundpspro"":50,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,65,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":264600,""atk"":7350","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50,""atkpro"":80,""dpspro"":150","""1303602004""","""pvpdpspro"":50",
13036,66,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":270000,""atk"":7500","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,67,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":275400,""atk"":7650","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,68,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":280800,""atk"":7800","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,69,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":286200,""atk"":7950","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50,""atkpro"":80",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":50,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,70,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":291600,""atk"":8100","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""atkpro"":80",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""atkpro"":80,""dpspro"":150","""1303602004""","""pvpundpspro"":50",
13036,71,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":297000,""atk"":8250","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""atkpro"":80",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,72,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":302400,""atk"":8400","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""atkpro"":80",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,73,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":307800,""atk"":8550","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""atkpro"":80",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,74,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":313200,""atk"":8700","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""atkpro"":80",",""dpspro"":150","""atk"":300,""hp"":5000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,75,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":318600,""atk"":8850","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":150","""1303602004""","""speed"":10,""atk"":300,""hp"":5000",
13036,76,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":324000,""atk"":9000","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,77,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":329400,""atk"":9150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,78,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":334800,""atk"":9300","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,79,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":340200,""atk"":9450","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":150,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,80,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":345600,""atk"":9600","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":150","""1303602004""","""undpspro"":50",
13036,81,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":351000,""atk"":9750","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,82,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":356400,""atk"":9900","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,83,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":361800,""atk"":10050","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,84,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":367200,""atk"":10200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":150","""1303602004""",,
13036,85,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":372600,""atk"":10350","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":200","""1303602004""","""dpspro"":50",
13036,86,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":378000,""atk"":10500","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":200","""1303602004""",,
13036,87,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":383400,""atk"":10650","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":200","""1303602004""",,
13036,88,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":388800,""atk"":10800","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":200","""1303602004""",,
13036,89,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":394200,""atk"":10950","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":100,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":200","""1303602004""",,
13036,90,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":399600,""atk"":11100","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":200","""1303602004""","""pvpdpspro"":50",
13036,91,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":405000,""atk"":11250","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":200","""1303602004""",,
13036,92,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":410400,""atk"":11400","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":200","""1303602004""",,
13036,93,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":415800,""atk"":11550","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":200","""1303602004""",,
13036,94,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":421200,""atk"":11700","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":80",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":100,""speed"":10,""atkpro"":80,""dpspro"":200","""1303602004""",,
13036,95,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":426600,""atk"":11850","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":80",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":80,""dpspro"":200","""1303602004""","""pvpundpspro"":50",
13036,96,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":432000,""atk"":12000","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":80",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":80,""dpspro"":200","""1303602004""",,
13036,97,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":437400,""atk"":12150","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":80",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":80,""dpspro"":200","""1303602004""",,
13036,98,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":442800,""atk"":12300","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":80",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":80,""dpspro"":200","""1303602004""",,
13036,99,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":448200,""atk"":12450","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":80",",""dpspro"":200","""atk"":600,""hp"":10000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":10,""atkpro"":80,""dpspro"":200","""1303602004""",,
13036,100,5,1,µòÁãÄ§ÕÈ,13036,13036,"""hp"":453600,""atk"":12600","""atk"":900,""hp"":15000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":20,""atkpro"":80",",""dpspro"":200","""atk"":900,""hp"":15000,""undpspro"":200,""pvpdpspro"":150,""pvpundpspro"":150,""speed"":20,""atkpro"":80,""dpspro"":200","""1303602004""","""speed"":10,""atk"":300,""hp"":5000",
13046,1,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":5400,""atk"":150",,,,,,
13046,2,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":7200,""atk"":200",,,,,,
13046,3,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":9000,""atk"":250",,,,,,
13046,4,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":10800,""atk"":300",,,,,,
13046,5,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":12600,""atk"":350","""atk"":300",",""dpspro"":0","""atk"":300,""dpspro"":0",,"""atk"":300",
13046,6,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":14400,""atk"":400","""atk"":300",",""dpspro"":0","""atk"":300,""dpspro"":0",,,
13046,7,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":16200,""atk"":450","""atk"":300",",""dpspro"":0","""atk"":300,""dpspro"":0",,,
13046,8,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":18000,""atk"":500","""atk"":300",",""dpspro"":0","""atk"":300,""dpspro"":0",,,
13046,9,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":19800,""atk"":550","""atk"":300",",""dpspro"":0","""atk"":300,""dpspro"":0",,,
13046,10,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":21600,""atk"":600","""atk"":300,""hp"":5000",",""dpspro"":0","""atk"":300,""hp"":5000,""dpspro"":0",,"""hp"":5000",
13046,11,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":24300,""atk"":675","""atk"":300,""hp"":5000",",""dpspro"":0","""atk"":300,""hp"":5000,""dpspro"":0",,,
13046,12,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":27000,""atk"":750","""atk"":300,""hp"":5000",",""dpspro"":0","""atk"":300,""hp"":5000,""dpspro"":0",,,
13046,13,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":29700,""atk"":825","""atk"":300,""hp"":5000",",""dpspro"":0","""atk"":300,""hp"":5000,""dpspro"":0",,,
13046,14,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":32400,""atk"":900","""atk"":300,""hp"":5000",",""dpspro"":0","""atk"":300,""hp"":5000,""dpspro"":0",,,
13046,15,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":35100,""atk"":975","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":0","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":0",,"""undpspro"":50",
13046,16,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":37800,""atk"":1050","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":0","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":0",,,
13046,17,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":40500,""atk"":1125","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":0","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":0",,,
13046,18,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":43200,""atk"":1200","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":0","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":0",,,
13046,19,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":45900,""atk"":1275","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":0","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":0",,,
13046,20,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":48600,""atk"":1350","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50",,"""dpspro"":50",
13046,21,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":52200,""atk"":1450","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50",,,
13046,22,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":55800,""atk"":1550","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50",,,
13046,23,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":59400,""atk"":1650","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50",,,
13046,24,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":63000,""atk"":1750","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50",,,
13046,25,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":66600,""atk"":1850","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50","""1304601004""",,Ã¿µ±µÐ·½±»»÷°ÜÊ±£¬½«»áÎüÈ¡¶Ô·½Áé»êÌáÉý×Ô¼º6%ÉËº¦£¬³ÖÐø4»ØºÏ
13046,26,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":70200,""atk"":1950","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50","""1304601004""",,
13046,27,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":73800,""atk"":2050","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50","""1304601004""",,
13046,28,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":77400,""atk"":2150","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50","""1304601004""",,
13046,29,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":81000,""atk"":2250","""atk"":300,""hp"":5000,""undpspro"":50",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":50,""dpspro"":50","""1304601004""",,
13046,30,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":84600,""atk"":2350","""atk"":300,""hp"":5000,""undpspro"":100",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":100,""dpspro"":50","""1304601004""","""undpspro"":50",
13046,31,5,1,ÍöÕßÖ®Ö¤,13046,13046,"""hp"":89100,""atk"":2475","""atk"":300,""hp"":5000,""undpspro"":100",",""dpspro"":50","""atk"":300,""hp"":5000,""undpspro"":100,""dpspro"":50","""1304601004""",,
