掉落组,掉落类型,掉落物品,掉落数量,权重
201504,equip,4033,1,10500
201504,,,0,42229
201505,equip,1051,1,62
201505,equip,1043,1,500
201505,equip,1033,1,2625
201505,equip,2051,1,62
201505,equip,2043,1,500
201505,equip,2033,1,2625
201505,equip,3051,1,62
201505,equip,3043,1,500
201505,equip,3033,1,2625
201505,equip,4051,1,62
201505,equip,4043,1,500
201505,equip,4033,1,2625
201505,,,0,42229
201506,equip,1051,1,250
201506,equip,1043,1,2000
201506,equip,1033,1,10500
201506,,,0,42229
201507,equip,2051,1,250
201507,equip,2043,1,2000
201507,equip,2033,1,10500
201507,,,0,42229
201508,equip,3051,1,250
201508,equip,3043,1,2000
201508,equip,3033,1,10500
201508,,,0,42229
201509,equip,4051,1,250
201509,equip,4043,1,2000
201509,equip,4033,1,10500
201509,,,0,42229
201510,equip,1051,1,62
201510,equip,1043,1,500
201510,equip,1033,1,2625
201510,equip,2051,1,62
201510,equip,2043,1,500
201510,equip,2033,1,2625
201510,equip,3051,1,62
201510,equip,3043,1,500
201510,equip,3033,1,2625
201510,equip,4051,1,62
201510,equip,4043,1,500
201510,equip,4033,1,2625
201510,,,0,42229
201511,equip,1051,1,250
201511,equip,1043,1,2000
201511,equip,1033,1,10500
201511,,,0,42229
201512,equip,2051,1,250
201512,equip,2043,1,2000
201512,equip,2033,1,10500
201512,,,0,42229
201513,equip,3051,1,250
201513,equip,3043,1,2000
201513,equip,3033,1,10500
201513,,,0,42229
201514,equip,4051,1,250
201514,equip,4043,1,2000
201514,equip,4033,1,10500
201514,,,0,42229
201515,equip,1051,1,62
201515,equip,1043,1,500
201515,equip,1033,1,2625
201515,equip,2051,1,62
201515,equip,2043,1,500
201515,equip,2033,1,2625
201515,equip,3051,1,62
201515,equip,3043,1,500
201515,equip,3033,1,2625
201515,equip,4051,1,62
201515,equip,4043,1,500
201515,equip,4033,1,2625
201515,,,0,42229
201516,equip,1051,1,250
201516,equip,1043,1,2000
201516,equip,1033,1,10500
201516,,,0,42229
201517,equip,2051,1,250
201517,equip,2043,1,2000
201517,equip,2033,1,10500
201517,,,0,42229
201518,equip,3051,1,250
201518,equip,3043,1,2000
201518,equip,3033,1,10500
201518,,,0,42229
201519,equip,4051,1,250
201519,equip,4043,1,2000
201519,equip,4033,1,10500
201519,,,0,42229
201520,equip,1051,1,62
201520,equip,1043,1,500
201520,equip,1033,1,2625
201520,equip,2051,1,62
201520,equip,2043,1,500
201520,equip,2033,1,2625
201520,equip,3051,1,62
201520,equip,3043,1,500
201520,equip,3033,1,2625
201520,equip,4051,1,62
201520,equip,4043,1,500
201520,equip,4033,1,2625
201520,,,0,42229
201521,equip,1051,1,250
201521,equip,1043,1,2000
201521,equip,1033,1,10500
201521,,,0,42229
201522,equip,2051,1,250
201522,equip,2043,1,2000
201522,equip,2033,1,10500
201522,,,0,42229
201523,equip,3051,1,250
201523,equip,3043,1,2000
201523,equip,3033,1,10500
201523,,,0,42229
201524,equip,4051,1,250
201524,equip,4043,1,2000
201524,equip,4033,1,10500
201524,,,0,42229
201525,equip,1051,1,62
201525,equip,1043,1,500
201525,equip,1033,1,2625
201525,equip,2051,1,62
201525,equip,2043,1,500
201525,equip,2033,1,2625
201525,equip,3051,1,62
201525,equip,3043,1,500
201525,equip,3033,1,2625
201525,equip,4051,1,62
201525,equip,4043,1,500
201525,equip,4033,1,2625
201525,,,0,42229
201526,equip,1051,1,250
201526,equip,1043,1,2000
201526,equip,1033,1,10500
201526,,,0,42229
201527,equip,2051,1,250
201527,equip,2043,1,2000
201527,equip,2033,1,10500
201527,,,0,42229
201528,equip,3051,1,250
201528,equip,3043,1,2000
201528,equip,3033,1,10500
201528,,,0,42229
201529,equip,4051,1,250
201529,equip,4043,1,2000
201529,equip,4033,1,10500
201529,,,0,42229
201530,equip,1051,1,62
201530,equip,1043,1,500
201530,equip,1033,1,2625
201530,equip,2051,1,62
201530,equip,2043,1,500
201530,equip,2033,1,2625
201530,equip,3051,1,62
201530,equip,3043,1,500
201530,equip,3033,1,2625
201530,equip,4051,1,62
201530,equip,4043,1,500
201530,equip,4033,1,2625
201530,,,0,42229
201531,equip,1051,1,250
201531,equip,1043,1,2000
201531,equip,1033,1,10500
201531,,,0,42229
201532,equip,2051,1,250
201532,equip,2043,1,2000
201532,equip,2033,1,10500
201532,,,0,42229
201533,equip,3051,1,250
201533,equip,3043,1,2000
201533,equip,3033,1,10500
201533,,,0,42229
201534,equip,4051,1,250
201534,equip,4043,1,2000
201534,equip,4033,1,10500
201534,,,0,42229
201535,equip,1051,1,62
201535,equip,1043,1,500
201535,equip,1033,1,2625
201535,equip,2051,1,62
201535,equip,2043,1,500
201535,equip,2033,1,2625
201535,equip,3051,1,62
201535,equip,3043,1,500
201535,equip,3033,1,2625
201535,equip,4051,1,62
201535,equip,4043,1,500
201535,equip,4033,1,2625
201535,,,0,42229
201536,equip,1051,1,250
201536,equip,1043,1,2000
201536,equip,1033,1,10500
201536,,,0,42229
201537,equip,2051,1,250
201537,equip,2043,1,2000
201537,equip,2033,1,10500
201537,,,0,42229
201538,equip,3051,1,250
201538,equip,3043,1,2000
201538,equip,3033,1,10500
201538,,,0,42229
201539,equip,4051,1,250
201539,equip,4043,1,2000
201539,equip,4033,1,10500
201539,,,0,42229
201540,equip,1051,1,62
201540,equip,1043,1,500
201540,equip,1033,1,2625
201540,equip,2051,1,62
201540,equip,2043,1,500
201540,equip,2033,1,2625
201540,equip,3051,1,62
201540,equip,3043,1,500
201540,equip,3033,1,2625
201540,equip,4051,1,62
201540,equip,4043,1,500
201540,equip,4033,1,2625
201540,,,0,42229
201541,equip,1051,1,250
201541,equip,1043,1,2000
201541,equip,1033,1,10500
201541,,,0,42229
201542,equip,2051,1,250
201542,equip,2043,1,2000
201542,equip,2033,1,10500
201542,,,0,42229
201543,equip,3051,1,250
201543,equip,3043,1,2000
201543,equip,3033,1,10500
201543,,,0,42229
201544,equip,4051,1,250
201544,equip,4043,1,2000
201544,equip,4033,1,10500
201544,,,0,42229
201545,equip,1051,1,62
201545,equip,1043,1,500
201545,equip,1033,1,2625
201545,equip,2051,1,62
201545,equip,2043,1,500
201545,equip,2033,1,2625
201545,equip,3051,1,62
201545,equip,3043,1,500
201545,equip,3033,1,2625
201545,equip,4051,1,62
201545,equip,4043,1,500
201545,equip,4033,1,2625
201545,,,0,42229
201546,equip,1051,1,250
201546,equip,1043,1,2000
201546,equip,1033,1,10500
201546,,,0,42229
201547,equip,2051,1,250
201547,equip,2043,1,2000
201547,equip,2033,1,10500
201547,,,0,42229
201548,equip,3051,1,250
201548,equip,3043,1,2000
201548,equip,3033,1,10500
201548,,,0,42229
201549,equip,4051,1,250
201549,equip,4043,1,2000
201549,equip,4033,1,10500
201549,,,0,42229
201550,equip,1051,1,62
201550,equip,1043,1,500
201550,equip,1033,1,2625
201550,equip,2051,1,62
201550,equip,2043,1,500
201550,equip,2033,1,2625
201550,equip,3051,1,62
201550,equip,3043,1,500
201550,equip,3033,1,2625
201550,equip,4051,1,62
201550,equip,4043,1,500
201550,equip,4033,1,2625
201550,,,0,42229
201551,equip,1051,1,250
201551,equip,1043,1,2000
201551,equip,1033,1,10500
201551,,,0,42229
201552,equip,2051,1,250
201552,equip,2043,1,2000
201552,equip,2033,1,10500
201552,,,0,42229
201553,equip,3051,1,250
201553,equip,3043,1,2000
201553,equip,3033,1,10500
201553,,,0,42229
201554,equip,4051,1,250
201554,equip,4043,1,2000
201554,equip,4033,1,10500
201554,,,0,42229
201555,equip,1051,1,62
201555,equip,1043,1,500
201555,equip,1033,1,2625
201555,equip,2051,1,62
201555,equip,2043,1,500
201555,equip,2033,1,2625
201555,equip,3051,1,62
201555,equip,3043,1,500
201555,equip,3033,1,2625
201555,equip,4051,1,62
201555,equip,4043,1,500
201555,equip,4033,1,2625
201555,,,0,42229
201556,equip,1051,1,250
201556,equip,1043,1,2000
201556,equip,1033,1,10500
201556,,,0,42229
201557,equip,2051,1,250
201557,equip,2043,1,2000
201557,equip,2033,1,10500
201557,,,0,42229
201558,equip,3051,1,250
201558,equip,3043,1,2000
201558,equip,3033,1,10500
201558,,,0,42229
201559,equip,4051,1,250
201559,equip,4043,1,2000
201559,equip,4033,1,10500
201559,,,0,42229
201560,equip,1051,1,62
201560,equip,1043,1,500
201560,equip,1033,1,2625
201560,equip,2051,1,62
201560,equip,2043,1,500
201560,equip,2033,1,2625
201560,equip,3051,1,62
201560,equip,3043,1,500
201560,equip,3033,1,2625
201560,equip,4051,1,62
201560,equip,4043,1,500
201560,equip,4033,1,2625
201560,,,0,42229
202091,shipin,1011,1,10
202091,shipin,1021,1,10
202091,shipin,1031,1,10
202091,shipin,1041,1,10
202091,shipin,1051,1,10
202091,shipin,1061,1,10
202091,shipin,1071,1,10
202091,shipin,1081,1,10
202091,shipin,1091,1,10
202091,shipin,1101,1,10
202091,,,0,1340
202121,shipin,1011,1,10
202121,shipin,1021,1,10
202121,shipin,1031,1,10
202121,shipin,1041,1,10
202121,shipin,1051,1,10
202121,shipin,1061,1,10
202121,shipin,1071,1,10
202121,shipin,1081,1,10
202121,shipin,1091,1,10
202121,shipin,1101,1,10
202121,shipin,2011,1,10
202121,shipin,2021,1,10
202121,shipin,2031,1,10
202121,shipin,2041,1,10
202121,shipin,2051,1,10
202121,shipin,2061,1,10
202121,shipin,2071,1,10
202121,shipin,2081,1,10
202121,shipin,2091,1,10
202121,shipin,2101,1,10
202121,,,0,2680
202141,shipin,2011,1,10
202141,shipin,2021,1,10
202141,shipin,2031,1,10
202141,shipin,2041,1,10
202141,shipin,2051,1,10
202141,shipin,2061,1,10
202141,shipin,2071,1,10
202141,shipin,2081,1,10
202141,shipin,2091,1,10
202141,shipin,2101,1,10
202141,item,3001,1,200
202141,,,0,1860
202171,shipin,2011,1,40
202171,shipin,2021,1,40
202171,shipin,2031,1,40
202171,shipin,2041,1,40
202171,shipin,2051,1,40
202171,shipin,2061,1,40
202171,shipin,2071,1,40
202171,shipin,2081,1,40
202171,shipin,2091,1,40
202171,shipin,2101,1,40
202171,item,3002,1,300
202171,,,0,6631
202201,shipin,2011,1,40
202201,shipin,2021,1,40
202201,shipin,2031,1,40
202201,shipin,2041,1,40
202201,shipin,2051,1,40
202201,shipin,2061,1,40
202201,shipin,2071,1,40
202201,shipin,2081,1,40
202201,shipin,2091,1,40
202201,shipin,2101,1,40
202201,item,3003,1,100
202201,,,0,5900
202331,shipin,2011,1,50
202331,shipin,2021,1,50
202331,shipin,2031,1,50
202331,shipin,2041,1,50
202331,shipin,2051,1,50
202331,shipin,2061,1,50
202331,shipin,2071,1,50
202331,shipin,2081,1,50
202331,shipin,2091,1,50
202331,shipin,2101,1,50
202331,item,3004,1,100
202331,,,0,7255
203001,item,2005,3,180
203001,item,2004,2,50
203001,item,4001,1,50
203001,,,0,8
203031,item,2005,3,180
203031,item,2004,2,50
203031,item,4002,1,15
203031,,,0,43
203091,item,2005,3,360
203091,item,2004,2,100
203091,item,4010,1,5
203091,,,0,110
203092,item,2005,3,360
203092,item,2004,2,100
203092,item,4011,1,5
203092,,,0,110
203093,item,2005,3,360
203093,item,2004,2,100
203093,item,4012,1,5
203093,,,0,110
203094,item,2005,3,360
203094,item,2004,2,100
203094,item,4013,1,5
203094,,,0,110
203095,item,2005,3,360
203095,item,2004,2,100
203095,item,4009,1,5
203095,,,0,110
2004101,wenwu,1,1,20000
2004101,wenwu,2,1,20000
2004101,wenwu,3,1,20000
2004101,wenwu,4,1,20000
2004101,wenwu,5,1,10000
2004101,wenwu,6,1,10000
2004102,wenwu,1,1,8625
2004102,wenwu,2,1,8625
2004102,wenwu,3,1,8625
2004102,wenwu,4,1,8625
2004102,wenwu,5,1,7500
2004102,wenwu,6,1,7500
2004102,wenwu,7,1,4000
2004102,wenwu,8,1,4000
2004102,wenwu,9,1,2500
2004102,,,0,40000
2004103,wenwu,1,1,7750
2004103,wenwu,2,1,7750
2004103,wenwu,3,1,7750
2004103,wenwu,4,1,7750
2004103,wenwu,5,1,7500
2004103,wenwu,6,1,7500
2004103,wenwu,7,1,4000
2004103,wenwu,8,1,4000
2004103,wenwu,9,1,2500
2004103,wenwu,10,1,2500
2004103,,,0,41000
2004201,wenwu,11,1,20000
2004201,wenwu,12,1,20000
2004201,wenwu,13,1,20000
2004201,wenwu,14,1,20000
2004201,wenwu,15,1,10000
2004201,wenwu,16,1,10000
2004202,wenwu,11,1,8625
2004202,wenwu,12,1,8625
2004202,wenwu,13,1,8625
2004202,wenwu,14,1,8625
2004202,wenwu,15,1,7500
2004202,wenwu,16,1,7500
2004202,wenwu,17,1,4000
2004202,wenwu,18,1,4000
2004202,wenwu,19,1,2500
2004202,,,0,40000
2004203,wenwu,11,1,7750
2004203,wenwu,12,1,7750
2004203,wenwu,13,1,7750
2004203,wenwu,14,1,7750
2004203,wenwu,15,1,7500
2004203,wenwu,16,1,7500
2004203,wenwu,17,1,4000
2004203,wenwu,18,1,4000
2004203,wenwu,19,1,2500
2004203,wenwu,20,1,2500
2004203,,,0,41000
2004301,wenwu,21,1,20000
2004301,wenwu,22,1,20000
2004301,wenwu,23,1,20000
2004301,wenwu,24,1,20000
2004301,wenwu,25,1,10000
2004301,wenwu,26,1,10000
2004302,wenwu,21,1,8625
2004302,wenwu,22,1,8625
2004302,wenwu,23,1,8625
2004302,wenwu,24,1,8625
2004302,wenwu,25,1,7500
2004302,wenwu,26,1,7500
2004302,wenwu,27,1,4000
2004302,wenwu,28,1,4000
2004302,wenwu,29,1,2500
2004302,,,0,40000
2004303,wenwu,21,1,7750
2004303,wenwu,22,1,7750
2004303,wenwu,23,1,7750
2004303,wenwu,24,1,7750
2004303,wenwu,25,1,7500
2004303,wenwu,26,1,7500
2004303,wenwu,27,1,4000
2004303,wenwu,28,1,4000
2004303,wenwu,29,1,2500
2004303,wenwu,30,1,2500
2004303,,,0,41000
2004401,wenwu,31,1,20000
2004401,wenwu,32,1,20000
2004401,wenwu,33,1,20000
2004401,wenwu,34,1,20000
2004401,wenwu,35,1,10000
2004401,wenwu,36,1,10000
2004402,wenwu,31,1,8625
2004402,wenwu,32,1,8625
2004402,wenwu,33,1,8625
2004402,wenwu,34,1,8625
2004402,wenwu,35,1,7500
2004402,wenwu,36,1,7500
2004402,wenwu,37,1,4000
2004402,wenwu,38,1,4000
2004402,wenwu,39,1,2500
2004402,,,0,40000
2004403,wenwu,31,1,7750
2004403,wenwu,32,1,7750
2004403,wenwu,33,1,7750
2004403,wenwu,34,1,7750
2004403,wenwu,35,1,7500
2004403,wenwu,36,1,7500
2004403,wenwu,37,1,4000
2004403,wenwu,38,1,4000
2004403,wenwu,39,1,2500
2004403,wenwu,40,1,2500
2004403,,,0,41000
2004501,wenwu,41,1,20000
2004501,wenwu,42,1,20000
2004501,wenwu,43,1,20000
2004501,wenwu,44,1,20000
2004501,wenwu,45,1,10000
2004501,wenwu,46,1,10000
2004502,wenwu,41,1,8625
2004502,wenwu,42,1,8625
2004502,wenwu,43,1,8625
2004502,wenwu,44,1,8625
2004502,wenwu,45,1,7500
2004502,wenwu,46,1,7500
2004502,wenwu,47,1,4000
2004502,wenwu,48,1,4000
2004502,wenwu,49,1,2500
2004502,,,0,40000
2004503,wenwu,41,1,7750
2004503,wenwu,42,1,7750
2004503,wenwu,43,1,7750
2004503,wenwu,44,1,7750
2004503,wenwu,45,1,7500
2004503,wenwu,46,1,7500
2004503,wenwu,47,1,4000
2004503,wenwu,48,1,4000
2004503,wenwu,49,1,2500
2004503,wenwu,50,1,2500
2004503,,,0,41000
2004601,wenwu,51,1,20000
2004601,wenwu,52,1,20000
2004601,wenwu,53,1,20000
2004601,wenwu,54,1,20000
2004601,wenwu,55,1,10000
2004601,wenwu,56,1,10000
2004602,wenwu,51,1,8625
2004602,wenwu,52,1,8625
2004602,wenwu,53,1,8625
2004602,wenwu,54,1,8625
2004602,wenwu,55,1,7500
2004602,wenwu,56,1,7500
2004602,wenwu,57,1,4000
2004602,wenwu,58,1,4000
2004602,wenwu,59,1,2500
2004602,,,0,40000
2004603,wenwu,51,1,7750
2004603,wenwu,52,1,7750
2004603,wenwu,53,1,7750
2004603,wenwu,54,1,7750
2004603,wenwu,55,1,7500
2004603,wenwu,56,1,7500
2004603,wenwu,57,1,4000
2004603,wenwu,58,1,4000
2004603,wenwu,59,1,2500
2004603,wenwu,60,1,2500
2004603,,,0,41000
2004701,wenwu,61,1,20000
2004701,wenwu,62,1,20000
2004701,wenwu,63,1,20000
2004701,wenwu,64,1,20000
2004701,wenwu,65,1,10000
2004701,wenwu,66,1,10000
2004702,wenwu,61,1,8625
2004702,wenwu,62,1,8625
2004702,wenwu,63,1,8625
2004702,wenwu,64,1,8625
2004702,wenwu,65,1,7500
2004702,wenwu,66,1,7500
2004702,wenwu,67,1,4000
2004702,wenwu,68,1,4000
2004702,wenwu,69,1,2500
2004702,,,0,40000
2004703,wenwu,61,1,7750
2004703,wenwu,62,1,7750
2004703,wenwu,63,1,7750
2004703,wenwu,64,1,7750
2004703,wenwu,65,1,7500
2004703,wenwu,66,1,7500
2004703,wenwu,67,1,4000
2004703,wenwu,68,1,4000
2004703,wenwu,69,1,2500
2004703,wenwu,70,1,2500
2004703,,,0,41000
2004801,wenwu,71,1,20000
2004801,wenwu,72,1,20000
2004801,wenwu,73,1,20000
2004801,wenwu,74,1,20000
2004801,wenwu,75,1,10000
2004801,wenwu,76,1,10000
2004802,wenwu,71,1,8625
2004802,wenwu,72,1,8625
2004802,wenwu,73,1,8625
2004802,wenwu,74,1,8625
2004802,wenwu,75,1,7500
2004802,wenwu,76,1,7500
2004802,wenwu,77,1,4000
2004802,wenwu,78,1,4000
2004802,wenwu,79,1,2500
2004802,,,0,40000
2004803,wenwu,71,1,7750
2004803,wenwu,72,1,7750
2004803,wenwu,73,1,7750
2004803,wenwu,74,1,7750
2004803,wenwu,75,1,7500
2004803,wenwu,76,1,7500
2004803,wenwu,77,1,4000
2004803,wenwu,78,1,4000
2004803,wenwu,79,1,2500
2004803,wenwu,80,1,2500
2004803,,,0,41000
2004111,wenwu,1,1,100
2004111,wenwu,2,1,100
2004111,wenwu,3,1,100
2004111,wenwu,4,1,100
2004111,wenwu,5,1,50
2004111,wenwu,6,1,50
2004111,wenwu,7,1,30
2004111,wenwu,8,1,30
2004111,wenwu,9,1,7
2004111,wenwu,10,1,4
2004111,wenwu,81,1,7
2004111,wenwu,82,1,7
2004111,wenwu,83,1,7
2004111,wenwu,84,1,4
2004111,wenwu,85,1,4
2004111,item,2070,50,200
2004111,item,2070,100,50
2004111,item,2070,200,50
2004111,item,2069,5,50
2004111,item,2069,15,50
2004112,wenwu,1,1,150
2004112,wenwu,2,1,150
2004112,wenwu,3,1,150
2004112,wenwu,4,1,150
2004112,wenwu,5,1,100
2004112,wenwu,6,1,100
2004112,wenwu,7,1,60
2004112,wenwu,8,1,60
2004112,wenwu,9,1,60
2004112,wenwu,10,1,20
2004113,wenwu,9,1,500
2004113,wenwu,10,1,500
2004211,wenwu,11,1,100
2004211,wenwu,12,1,100
2004211,wenwu,13,1,100
2004211,wenwu,14,1,100
2004211,wenwu,15,1,50
2004211,wenwu,16,1,50
2004211,wenwu,17,1,30
2004211,wenwu,18,1,30
2004211,wenwu,19,1,7
2004211,wenwu,20,1,4
2004211,wenwu,81,1,7
2004211,wenwu,82,1,7
2004211,wenwu,83,1,7
2004211,wenwu,84,1,4
2004211,wenwu,85,1,4
2004211,item,2070,50,200
2004211,item,2070,100,50
2004211,item,2070,200,50
2004211,item,2069,5,50
2004211,item,2069,15,50
2004212,wenwu,11,1,150
2004212,wenwu,12,1,150
2004212,wenwu,13,1,150
2004212,wenwu,14,1,150
2004212,wenwu,15,1,100
2004212,wenwu,16,1,100
2004212,wenwu,17,1,60
2004212,wenwu,18,1,60
2004212,wenwu,19,1,60
2004212,wenwu,20,1,20
2004213,wenwu,19,1,500
2004213,wenwu,20,1,500
2004311,wenwu,21,1,100
2004311,wenwu,22,1,100
2004311,wenwu,23,1,100
2004311,wenwu,24,1,100
2004311,wenwu,25,1,50
2004311,wenwu,26,1,50
2004311,wenwu,27,1,30
2004311,wenwu,28,1,30
2004311,wenwu,29,1,7
2004311,wenwu,30,1,4
2004311,wenwu,81,1,7
2004311,wenwu,82,1,7
2004311,wenwu,83,1,7
2004311,wenwu,84,1,4
2004311,wenwu,85,1,4
2004311,item,2070,50,200
2004311,item,2070,100,50
2004311,item,2070,200,50
2004311,item,2069,5,50
2004311,item,2069,15,50
2004312,wenwu,21,1,150
2004312,wenwu,22,1,150
2004312,wenwu,23,1,150
2004312,wenwu,24,1,150
2004312,wenwu,25,1,100
2004312,wenwu,26,1,100
2004312,wenwu,27,1,60
2004312,wenwu,28,1,60
2004312,wenwu,29,1,60
2004312,wenwu,30,1,20
2004313,wenwu,29,1,500
2004313,wenwu,30,1,500
2004411,wenwu,31,1,100
2004411,wenwu,32,1,100
2004411,wenwu,33,1,100
2004411,wenwu,34,1,100
2004411,wenwu,35,1,50
2004411,wenwu,36,1,50
2004411,wenwu,37,1,30
2004411,wenwu,38,1,30
2004411,wenwu,39,1,7
2004411,wenwu,40,1,4
2004411,wenwu,81,1,7
2004411,wenwu,82,1,7
2004411,wenwu,83,1,7
2004411,wenwu,84,1,4
2004411,wenwu,85,1,4
2004411,item,2070,50,200
2004411,item,2070,100,50
2004411,item,2070,200,50
2004411,item,2069,5,50
2004411,item,2069,15,50
2004412,wenwu,31,1,150
2004412,wenwu,32,1,150
2004412,wenwu,33,1,150
2004412,wenwu,34,1,150
2004412,wenwu,35,1,100
2004412,wenwu,36,1,100
2004412,wenwu,37,1,60
2004412,wenwu,38,1,60
2004412,wenwu,39,1,60
2004412,wenwu,40,1,20
2004413,wenwu,39,1,500
2004413,wenwu,40,1,500
2004511,wenwu,41,1,100
2004511,wenwu,42,1,100
2004511,wenwu,43,1,100
2004511,wenwu,44,1,100
2004511,wenwu,45,1,50
2004511,wenwu,46,1,50
2004511,wenwu,47,1,30
2004511,wenwu,48,1,30
2004511,wenwu,49,1,7
2004511,wenwu,50,1,4
2004511,wenwu,81,1,7
2004511,wenwu,82,1,7
2004511,wenwu,83,1,7
2004511,wenwu,84,1,4
2004511,wenwu,85,1,4
2004511,item,2070,50,200
2004511,item,2070,100,50
2004511,item,2070,200,50
2004511,item,2069,5,50
2004511,item,2069,15,50
2004512,wenwu,41,1,150
2004512,wenwu,42,1,150
2004512,wenwu,43,1,150
2004512,wenwu,44,1,150
2004512,wenwu,45,1,100
2004512,wenwu,46,1,100
2004512,wenwu,47,1,60
2004512,wenwu,48,1,60
2004512,wenwu,49,1,60
2004512,wenwu,50,1,20
2004513,wenwu,49,1,500
2004513,wenwu,50,1,500
2004611,wenwu,51,1,100
2004611,wenwu,52,1,100
2004611,wenwu,53,1,100
2004611,wenwu,54,1,100
2004611,wenwu,55,1,50
2004611,wenwu,56,1,50
2004611,wenwu,57,1,30
2004611,wenwu,58,1,30
2004611,wenwu,59,1,7
2004611,wenwu,60,1,4
2004611,wenwu,81,1,7
2004611,wenwu,82,1,7
2004611,wenwu,83,1,7
2004611,wenwu,84,1,4
2004611,wenwu,85,1,4
2004611,item,2070,50,200
2004611,item,2070,100,50
2004611,item,2070,200,50
2004611,item,2069,5,50
2004611,item,2069,15,50
2004612,wenwu,51,1,150
2004612,wenwu,52,1,150
2004612,wenwu,53,1,150
2004612,wenwu,54,1,150
2004612,wenwu,55,1,100
2004612,wenwu,56,1,100
2004612,wenwu,57,1,60
2004612,wenwu,58,1,60
2004612,wenwu,59,1,60
2004612,wenwu,60,1,20
2004613,wenwu,59,1,500
2004613,wenwu,60,1,500
2004711,wenwu,61,1,100
2004711,wenwu,62,1,100
2004711,wenwu,63,1,100
2004711,wenwu,64,1,100
2004711,wenwu,65,1,50
2004711,wenwu,66,1,50
2004711,wenwu,67,1,30
2004711,wenwu,68,1,30
2004711,wenwu,69,1,7
2004711,wenwu,70,1,4
2004711,wenwu,81,1,7
2004711,wenwu,82,1,7
2004711,wenwu,83,1,7
2004711,wenwu,84,1,4
2004711,wenwu,85,1,4
2004711,item,2070,50,200
2004711,item,2070,100,50
2004711,item,2070,200,50
2004711,item,2069,5,50
2004711,item,2069,15,50
2004712,wenwu,61,1,150
2004712,wenwu,62,1,150
2004712,wenwu,63,1,150
2004712,wenwu,64,1,150
2004712,wenwu,65,1,100
2004712,wenwu,66,1,100
2004712,wenwu,67,1,60
2004712,wenwu,68,1,60
2004712,wenwu,69,1,60
2004712,wenwu,70,1,20
2004713,wenwu,69,1,500
2004713,wenwu,70,1,500
2004811,wenwu,71,1,100
2004811,wenwu,72,1,100
2004811,wenwu,73,1,100
2004811,wenwu,74,1,100
2004811,wenwu,75,1,50
2004811,wenwu,76,1,50
2004811,wenwu,77,1,30
2004811,wenwu,78,1,30
2004811,wenwu,79,1,7
2004811,wenwu,80,1,4
2004811,wenwu,81,1,7
2004811,wenwu,82,1,7
2004811,wenwu,83,1,7
2004811,wenwu,84,1,4
2004811,wenwu,85,1,4
2004811,item,2070,50,200
2004811,item,2070,100,50
2004811,item,2070,200,50
2004811,item,2069,5,50
2004811,item,2069,15,50
2004812,wenwu,71,1,150
2004812,wenwu,72,1,150
2004812,wenwu,73,1,150
2004812,wenwu,74,1,150
2004812,wenwu,75,1,100
2004812,wenwu,76,1,100
2004812,wenwu,77,1,60
2004812,wenwu,78,1,60
2004812,wenwu,79,1,60
2004812,wenwu,80,1,20
2004813,wenwu,79,1,500
2004813,wenwu,80,1,500
