NPC编号,NPC头像,位置,NPC等级,英雄ID,阶位,属性,放大系数,,,,,,,,,
10475,31076,5,293,32056,10,"""atk"":3.937,""hp"":6.499",1,,,,,,,,,
10475,31076,6,293,32056,10,"""atk"":3.937,""hp"":6.499",1,,,,,,,,,
10476,25076,1,293,25076,10,"""atk"":3.95,""hp"":6.439",1,,,,,,,,,
10476,25076,2,293,25076,10,"""atk"":3.95,""hp"":6.439",1,,,,,,,,,
10476,25076,3,293,25076,10,"""atk"":3.95,""hp"":6.439",1,,,,,,,,,
10476,25076,4,293,25076,10,"""atk"":3.95,""hp"":6.439",1,,,,,,,,,
10476,25076,5,293,25076,10,"""atk"":3.95,""hp"":6.439",1,,,,,,,,,
10476,25076,6,293,25076,10,"""atk"":3.95,""hp"":6.439",1,,,,,,,,,
10477,34026,1,294,34026,10,"""atk"":3.962,""hp"":6.479",1,,,,,,,,,
10477,34026,2,294,34026,10,"""atk"":3.962,""hp"":6.479",1,,,,,,,,,
10477,34026,3,294,34026,10,"""atk"":3.962,""hp"":6.479",1,,,,,,,,,
10477,34026,4,294,34026,10,"""atk"":3.962,""hp"":6.479",1,,,,,,,,,
10477,34026,5,294,34026,10,"""atk"":3.962,""hp"":6.479",1,,,,,,,,,
10477,34026,6,294,34026,10,"""atk"":3.962,""hp"":6.479",1,,,,,,,,,
10478,32056,1,294,32056,10,"""atk"":3.975,""hp"":6.519",1,,,,,,,,,
10478,32056,2,294,32056,10,"""atk"":3.975,""hp"":6.519",1,,,,,,,,,
10478,32056,3,294,32056,10,"""atk"":3.975,""hp"":6.519",1,,,,,,,,,
10478,32056,4,294,32056,10,"""atk"":3.975,""hp"":6.519",1,,,,,,,,,
10478,32056,5,294,32056,10,"""atk"":3.975,""hp"":6.519",1,,,,,,,,,
10478,32056,6,294,32056,10,"""atk"":3.975,""hp"":6.519",1,,,,,,,,,
10479,14036,1,295,14036,10,"""atk"":3.987,""hp"":6.559",1,,,,,,,,,
10479,14036,2,295,14036,10,"""atk"":3.987,""hp"":6.559",1,,,,,,,,,
10479,14036,3,295,14036,10,"""atk"":3.987,""hp"":6.559",1,,,,,,,,,
10479,14036,4,295,14036,10,"""atk"":3.987,""hp"":6.559",1,,,,,,,,,
10479,14036,5,295,14036,10,"""atk"":3.987,""hp"":6.559",1,,,,,,,,,
10479,14036,6,295,14036,10,"""atk"":3.987,""hp"":6.559",1,,,,,,,,,
10480,61026,1,295,61026,10,"""atk"":4,""hp"":6.599",1,,,,,,,,,
10480,61026,2,295,61026,10,"""atk"":4,""hp"":6.599",1,,,,,,,,,
10480,61026,3,295,61026,10,"""atk"":4,""hp"":6.599",1,,,,,,,,,
10480,61026,4,295,61026,10,"""atk"":4,""hp"":6.599",1,,,,,,,,,
10480,61026,5,295,61026,10,"""atk"":4,""hp"":6.599",1,,,,,,,,,
10480,61026,6,295,61026,10,"""atk"":4,""hp"":6.599",1,,,,,,,,,
10481,13046,1,296,13046,10,"""atk"":4.012,""hp"":6.539",1,,,,,,,,,
10481,13046,2,296,13046,10,"""atk"":4.012,""hp"":6.539",1,,,,,,,,,
10481,13046,3,296,13046,10,"""atk"":4.012,""hp"":6.539",1,,,,,,,,,
10481,13046,4,296,13046,10,"""atk"":4.012,""hp"":6.539",1,,,,,,,,,
10481,13046,5,296,13046,10,"""atk"":4.012,""hp"":6.539",1,,,,,,,,,
10481,13046,6,296,13046,10,"""atk"":4.012,""hp"":6.539",1,,,,,,,,,
10482,25066,1,296,25066,10,"""atk"":4.025,""hp"":6.579",1,,,,,,,,,
10482,25066,2,296,15036,10,"""atk"":4.025,""hp"":6.579",1,,,,,,,,,
10482,25066,3,296,14036,10,"""atk"":4.025,""hp"":6.579",1,,,,,,,,,
10482,25066,4,296,13046,10,"""atk"":4.025,""hp"":6.579",1,,,,,,,,,
10482,25066,5,296,25066,10,"""atk"":4.025,""hp"":6.579",1,,,,,,,,,
10482,25066,6,296,25066,10,"""atk"":4.025,""hp"":6.579",1,,,,,,,,,
10483,25066,1,297,25066,10,"""atk"":4.037,""hp"":6.619",1,,,,,,,,,
10483,25066,2,297,25066,10,"""atk"":4.037,""hp"":6.619",1,,,,,,,,,
10483,25066,3,297,25066,10,"""atk"":4.037,""hp"":6.619",1,,,,,,,,,
10483,25066,4,297,25066,10,"""atk"":4.037,""hp"":6.619",1,,,,,,,,,
10483,25066,5,297,25066,10,"""atk"":4.037,""hp"":6.619",1,,,,,,,,,
10483,25066,6,297,25066,10,"""atk"":4.037,""hp"":6.619",1,,,,,,,,,
10484,55016,1,297,55016,9,"""atk"":4.05,""hp"":6.659",1,,,,,,,,,
10484,55016,2,297,52046,10,"""atk"":4.05,""hp"":6.659",1,,,,,,,,,
10484,55016,3,297,53016,9,"""atk"":4.05,""hp"":6.659",1,,,,,,,,,
10484,55016,4,297,52046,10,"""atk"":4.05,""hp"":6.659",1,,,,,,,,,
10484,55016,5,297,52046,10,"""atk"":4.05,""hp"":6.659",1,,,,,,,,,
10484,55016,6,297,52046,10,"""atk"":4.05,""hp"":6.659",1,,,,,,,,,
10485,63026,1,298,63026,10,"""atk"":4.062,""hp"":6.699",1,,,,,,,,,
10485,63026,2,298,63026,10,"""atk"":4.062,""hp"":6.699",1,,,,,,,,,
10485,63026,3,298,63026,10,"""atk"":4.062,""hp"":6.699",1,,,,,,,,,
10485,63026,4,298,52046,10,"""atk"":4.062,""hp"":6.699",1,,,,,,,,,
10485,63026,5,298,52046,10,"""atk"":4.062,""hp"":6.699",1,,,,,,,,,
10485,63026,6,298,52046,10,"""atk"":4.062,""hp"":6.699",1,,,,,,,,,
10486,31076,1,298,31076,10,"""atk"":4.075,""hp"":6.639",1,,,,,,,,,
10486,31076,2,298,31076,10,"""atk"":4.075,""hp"":6.639",1,,,,,,,,,
10486,31076,3,298,32056,10,"""atk"":4.075,""hp"":6.639",1,,,,,,,,,
10486,31076,4,298,32056,10,"""atk"":4.075,""hp"":6.639",1,,,,,,,,,
10486,31076,5,298,35036,10,"""atk"":4.075,""hp"":6.639",1,,,,,,,,,
10486,31076,6,298,35036,10,"""atk"":4.075,""hp"":6.639",1,,,,,,,,,
10487,41056,1,299,41056,10,"""atk"":4.087,""hp"":6.679",1,,,,,,,,,
10487,41056,2,299,41056,10,"""atk"":4.087,""hp"":6.679",1,,,,,,,,,
10487,41056,3,299,41066,10,"""atk"":4.087,""hp"":6.679",1,,,,,,,,,
10487,41056,4,299,41066,10,"""atk"":4.087,""hp"":6.679",1,,,,,,,,,
10487,41056,5,299,42016,10,"""atk"":4.087,""hp"":6.679",1,,,,,,,,,
10487,41056,6,299,42016,10,"""atk"":4.087,""hp"":6.679",1,,,,,,,,,
10488,35036,1,299,35036,10,"""atk"":4.1,""hp"":6.719",1,,,,,,,,,
10488,35036,2,299,35036,10,"""atk"":4.1,""hp"":6.719",1,,,,,,,,,
10488,35036,3,299,35036,10,"""atk"":4.1,""hp"":6.719",1,,,,,,,,,
10488,35036,4,299,35036,10,"""atk"":4.1,""hp"":6.719",1,,,,,,,,,
10488,35036,5,299,35036,10,"""atk"":4.1,""hp"":6.719",1,,,,,,,,,
10488,35036,6,299,35036,10,"""atk"":4.1,""hp"":6.719",1,,,,,,,,,
10489,63026,1,300,63026,10,"""atk"":4.112,""hp"":6.759",1,,,,,,,,,
10489,63026,2,300,63026,10,"""atk"":4.112,""hp"":6.759",1,,,,,,,,,
10489,63026,3,300,63026,10,"""atk"":4.112,""hp"":6.759",1,,,,,,,,,
10489,63026,4,300,63026,10,"""atk"":4.112,""hp"":6.759",1,,,,,,,,,
10489,63026,5,300,63026,10,"""atk"":4.112,""hp"":6.759",1,,,,,,,,,
10489,63026,6,300,63026,10,"""atk"":4.112,""hp"":6.759",1,,,,,,,,,
10490,61026,1,300,61026,10,"""atk"":4.125,""hp"":6.799",1,,,,,,,,,
10490,61026,2,300,63026,10,"""atk"":4.125,""hp"":6.799",1,,,,,,,,,
10490,61026,3,300,61026,10,"""atk"":4.125,""hp"":6.799",1,,,,,,,,,
10490,61026,4,300,63026,10,"""atk"":4.125,""hp"":6.799",1,,,,,,,,,
10490,61026,5,300,63026,10,"""atk"":4.125,""hp"":6.799",1,,,,,,,,,
10490,61026,6,300,63026,10,"""atk"":4.125,""hp"":6.799",1,,,,,,,,,
10491,61026,1,301,61026,10,"""atk"":4.137,""hp"":6.739",1,,,,,,,,,
10491,61026,2,301,63026,10,"""atk"":4.137,""hp"":6.739",1,,,,,,,,,
10491,61026,3,301,25076,10,"""atk"":4.137,""hp"":6.739",1,,,,,,,,,
10491,61026,4,301,25076,10,"""atk"":4.137,""hp"":6.739",1,,,,,,,,,
10491,61026,5,301,44046,10,"""atk"":4.137,""hp"":6.739",1,,,,,,,,,
10491,61026,6,301,44046,10,"""atk"":4.137,""hp"":6.739",1,,,,,,,,,
10492,32056,1,301,32056,10,"""atk"":4.15,""hp"":6.779",1,,,,,,,,,
10492,32056,2,301,61026,10,"""atk"":4.15,""hp"":6.779",1,,,,,,,,,
10492,32056,3,301,52046,10,"""atk"":4.15,""hp"":6.779",1,,,,,,,,,
10492,32056,4,301,24036,10,"""atk"":4.15,""hp"":6.779",1,,,,,,,,,
10492,32056,5,301,13046,10,"""atk"":4.15,""hp"":6.779",1,,,,,,,,,
10492,32056,6,301,45056,10,"""atk"":4.15,""hp"":6.779",1,,,,,,,,,
10493,41066,1,302,41066,10,"""atk"":4.162,""hp"":6.819",1,,,,,,,,,
10493,41066,2,302,63026,10,"""atk"":4.162,""hp"":6.819",1,,,,,,,,,
10493,41066,3,302,31076,10,"""atk"":4.162,""hp"":6.819",1,,,,,,,,,
10493,41066,4,302,23036,10,"""atk"":4.162,""hp"":6.819",1,,,,,,,,,
10493,41066,5,302,55016,9,"""atk"":4.162,""hp"":6.819",1,,,,,,,,,
10493,41066,6,302,11086,10,"""atk"":4.162,""hp"":6.819",1,,,,,,,,,
10494,25066,1,302,25066,10,"""atk"":4.175,""hp"":6.859",1,,,,,,,,,
10494,25066,2,302,61026,10,"""atk"":4.175,""hp"":6.859",1,,,,,,,,,
10494,25066,3,302,52046,10,"""atk"":4.175,""hp"":6.859",1,,,,,,,,,
10494,25066,4,302,45046,10,"""atk"":4.175,""hp"":6.859",1,,,,,,,,,
10494,25066,5,302,32056,10,"""atk"":4.175,""hp"":6.859",1,,,,,,,,,
10494,25066,6,302,13046,10,"""atk"":4.175,""hp"":6.859",1,,,,,,,,,
10495,41066,1,303,41066,10,"""atk"":4.187,""hp"":6.899",1,,,,,,,,,
10495,41066,2,303,63026,10,"""atk"":4.187,""hp"":6.899",1,,,,,,,,,
10495,41066,3,303,31076,10,"""atk"":4.187,""hp"":6.899",1,,,,,,,,,
10495,41066,4,303,23036,10,"""atk"":4.187,""hp"":6.899",1,,,,,,,,,
10495,41066,5,303,55016,9,"""atk"":4.187,""hp"":6.899",1,,,,,,,,,
10495,41066,6,303,11086,10,"""atk"":4.187,""hp"":6.899",1,,,,,,,,,
10496,32056,1,303,32056,10,"""atk"":4.2,""hp"":6.839",1,,,,,,,,,
10496,32056,2,303,32056,10,"""atk"":4.2,""hp"":6.839",1,,,,,,,,,
10496,32056,3,303,32056,10,"""atk"":4.2,""hp"":6.839",1,,,,,,,,,
10496,32056,4,303,32056,10,"""atk"":4.2,""hp"":6.839",1,,,,,,,,,
10496,32056,5,303,32056,10,"""atk"":4.2,""hp"":6.839",1,,,,,,,,,
10496,32056,6,303,32056,10,"""atk"":4.2,""hp"":6.839",1,,,,,,,,,
10497,34026,1,304,34026,10,"""atk"":4.212,""hp"":6.879",1,,,,,,,,,
10497,34026,2,304,34026,10,"""atk"":4.212,""hp"":6.879",1,,,,,,,,,
10497,34026,3,304,34026,10,"""atk"":4.212,""hp"":6.879",1,,,,,,,,,
10497,34026,4,304,34026,10,"""atk"":4.212,""hp"":6.879",1,,,,,,,,,
10497,34026,5,304,34026,10,"""atk"":4.212,""hp"":6.879",1,,,,,,,,,
10497,34026,6,304,34026,10,"""atk"":4.212,""hp"":6.879",1,,,,,,,,,
10498,41056,1,304,41056,10,"""atk"":4.225,""hp"":6.919",1,,,,,,,,,
10498,41056,2,304,41056,10,"""atk"":4.225,""hp"":6.919",1,,,,,,,,,
10498,41056,3,304,41056,10,"""atk"":4.225,""hp"":6.919",1,,,,,,,,,
10498,41056,4,304,41056,10,"""atk"":4.225,""hp"":6.919",1,,,,,,,,,
10498,41056,5,304,41056,10,"""atk"":4.225,""hp"":6.919",1,,,,,,,,,
10498,41056,6,304,41056,10,"""atk"":4.225,""hp"":6.919",1,,,,,,,,,
10499,63026,1,305,63026,10,"""atk"":4.237,""hp"":6.959",1,,,,,,,,,
10499,63026,2,305,61026,10,"""atk"":4.237,""hp"":6.959",1,,,,,,,,,
10499,63026,3,305,63026,10,"""atk"":4.237,""hp"":6.959",1,,,,,,,,,
10499,63026,4,305,61026,10,"""atk"":4.237,""hp"":6.959",1,,,,,,,,,
10499,63026,5,305,61026,10,"""atk"":4.237,""hp"":6.959",1,,,,,,,,,
10499,63026,6,305,61026,10,"""atk"":4.237,""hp"":6.959",1,,,,,,,,,
10500,31076,1,305,31076,10,"""atk"":4.25,""hp"":6.999",1,,,,,,,,,
10500,31076,2,305,31076,10,"""atk"":4.25,""hp"":6.999",1,,,,,,,,,
10500,31076,3,305,31076,10,"""atk"":4.25,""hp"":6.999",1,,,,,,,,,
10500,31076,4,305,32056,10,"""atk"":4.25,""hp"":6.999",1,,,,,,,,,
10500,31076,5,305,32056,10,"""atk"":4.25,""hp"":6.999",1,,,,,,,,,
10500,31076,6,305,32056,10,"""atk"":4.25,""hp"":6.999",1,,,,,,,,,
10501,25076,1,306,25076,10,"""atk"":4.265,""hp"":7.029",1,,,,,,,,,
10501,25076,2,306,25076,10,"""atk"":4.265,""hp"":7.029",1,,,,,,,,,
10501,25076,3,306,25076,10,"""atk"":4.265,""hp"":7.029",1,,,,,,,,,
10501,25076,4,306,14046,10,"""atk"":4.265,""hp"":7.029",1,,,,,,,,,
10501,25076,5,306,14046,10,"""atk"":4.265,""hp"":7.029",1,,,,,,,,,
10501,25076,6,306,14046,10,"""atk"":4.265,""hp"":7.029",1,,,,,,,,,
10502,34026,1,307,34026,10,"""atk"":4.28,""hp"":7.059",1,,,,,,,,,
10502,34026,2,307,34026,10,"""atk"":4.28,""hp"":7.059",1,,,,,,,,,
10502,34026,3,307,34026,10,"""atk"":4.28,""hp"":7.059",1,,,,,,,,,
10502,34026,4,307,34026,10,"""atk"":4.28,""hp"":7.059",1,,,,,,,,,
10502,34026,5,307,34026,10,"""atk"":4.28,""hp"":7.059",1,,,,,,,,,
10502,34026,6,307,34026,10,"""atk"":4.28,""hp"":7.059",1,,,,,,,,,
10503,32056,1,308,32056,10,"""atk"":4.295,""hp"":7.089",1,,,,,,,,,
10503,32056,2,308,32056,10,"""atk"":4.295,""hp"":7.089",1,,,,,,,,,
10503,32056,3,308,32056,10,"""atk"":4.295,""hp"":7.089",1,,,,,,,,,
10503,32056,4,308,32056,10,"""atk"":4.295,""hp"":7.089",1,,,,,,,,,
10503,32056,5,308,32056,10,"""atk"":4.295,""hp"":7.089",1,,,,,,,,,
10503,32056,6,308,32056,10,"""atk"":4.295,""hp"":7.089",1,,,,,,,,,
10504,14036,1,309,14036,10,"""atk"":4.31,""hp"":7.119",1,,,,,,,,,
10504,14036,2,309,14036,10,"""atk"":4.31,""hp"":7.119",1,,,,,,,,,
10504,14036,3,309,14036,10,"""atk"":4.31,""hp"":7.119",1,,,,,,,,,
10504,14036,4,309,14036,10,"""atk"":4.31,""hp"":7.119",1,,,,,,,,,
10504,14036,5,309,14036,10,"""atk"":4.31,""hp"":7.119",1,,,,,,,,,
10504,14036,6,309,14036,10,"""atk"":4.31,""hp"":7.119",1,,,,,,,,,
10505,61026,1,310,61026,10,"""atk"":4.325,""hp"":7.149",1,,,,,,,,,
10505,61026,2,310,61026,10,"""atk"":4.325,""hp"":7.149",1,,,,,,,,,
10505,61026,3,310,61026,10,"""atk"":4.325,""hp"":7.149",1,,,,,,,,,
10505,61026,4,310,61026,10,"""atk"":4.325,""hp"":7.149",1,,,,,,,,,
10505,61026,5,310,61026,10,"""atk"":4.325,""hp"":7.149",1,,,,,,,,,
10505,61026,6,310,61026,10,"""atk"":4.325,""hp"":7.149",1,,,,,,,,,
10506,13046,1,311,13046,10,"""atk"":4.34,""hp"":7.179",1,,,,,,,,,
10506,13046,2,311,13046,10,"""atk"":4.34,""hp"":7.179",1,,,,,,,,,
10506,13046,3,311,13046,10,"""atk"":4.34,""hp"":7.179",1,,,,,,,,,
10506,13046,4,311,13046,10,"""atk"":4.34,""hp"":7.179",1,,,,,,,,,
10506,13046,5,311,13046,10,"""atk"":4.34,""hp"":7.179",1,,,,,,,,,
10506,13046,6,311,13046,10,"""atk"":4.34,""hp"":7.179",1,,,,,,,,,
10507,25066,1,312,25066,10,"""atk"":4.355,""hp"":7.209",1,,,,,,,,,
10507,25066,2,312,15036,10,"""atk"":4.355,""hp"":7.209",1,,,,,,,,,
10507,25066,3,312,14036,10,"""atk"":4.355,""hp"":7.209",1,,,,,,,,,
10507,25066,4,312,13046,10,"""atk"":4.355,""hp"":7.209",1,,,,,,,,,
10507,25066,5,312,25066,10,"""atk"":4.355,""hp"":7.209",1,,,,,,,,,
10507,25066,6,312,25066,10,"""atk"":4.355,""hp"":7.209",1,,,,,,,,,
10508,25066,1,313,25066,10,"""atk"":4.37,""hp"":7.239",1,,,,,,,,,
10508,25066,2,313,25066,10,"""atk"":4.37,""hp"":7.239",1,,,,,,,,,
10508,25066,3,313,25066,10,"""atk"":4.37,""hp"":7.239",1,,,,,,,,,
10508,25066,4,313,25066,10,"""atk"":4.37,""hp"":7.239",1,,,,,,,,,
10508,25066,5,313,25066,10,"""atk"":4.37,""hp"":7.239",1,,,,,,,,,
10508,25066,6,313,25066,10,"""atk"":4.37,""hp"":7.239",1,,,,,,,,,
10509,41056,1,314,41056,10,"""atk"":4.385,""hp"":7.269",1,,,,,,,,,
10509,41056,2,314,41056,10,"""atk"":4.385,""hp"":7.269",1,,,,,,,,,
10509,41056,3,314,14046,10,"""atk"":4.385,""hp"":7.269",1,,,,,,,,,
10509,41056,4,314,45056,10,"""atk"":4.385,""hp"":7.269",1,,,,,,,,,
10509,41056,5,314,14046,10,"""atk"":4.385,""hp"":7.269",1,,,,,,,,,
10509,41056,6,314,14046,10,"""atk"":4.385,""hp"":7.269",1,,,,,,,,,
10510,63026,1,315,63026,10,"""atk"":4.4,""hp"":7.299",1,,,,,,,,,
10510,63026,2,315,63026,10,"""atk"":4.4,""hp"":7.299",1,,,,,,,,,
10510,63026,3,315,63026,10,"""atk"":4.4,""hp"":7.299",1,,,,,,,,,
10510,63026,4,315,52046,10,"""atk"":4.4,""hp"":7.299",1,,,,,,,,,
10510,63026,5,315,52046,10,"""atk"":4.4,""hp"":7.299",1,,,,,,,,,
10510,63026,6,315,52046,10,"""atk"":4.4,""hp"":7.299",1,,,,,,,,,
10511,31076,1,316,31076,10,"""atk"":4.415,""hp"":7.329",1,,,,,,,,,
10511,31076,2,316,31076,10,"""atk"":4.415,""hp"":7.329",1,,,,,,,,,
10511,31076,3,316,32056,10,"""atk"":4.415,""hp"":7.329",1,,,,,,,,,
10511,31076,4,316,32056,10,"""atk"":4.415,""hp"":7.329",1,,,,,,,,,
10511,31076,5,316,35036,10,"""atk"":4.415,""hp"":7.329",1,,,,,,,,,
10511,31076,6,316,35036,10,"""atk"":4.415,""hp"":7.329",1,,,,,,,,,
10512,41056,1,317,41056,10,"""atk"":4.43,""hp"":7.359",1,,,,,,,,,
10512,41056,2,317,41056,10,"""atk"":4.43,""hp"":7.359",1,,,,,,,,,
10512,41056,3,317,41066,10,"""atk"":4.43,""hp"":7.359",1,,,,,,,,,
10512,41056,4,317,41066,10,"""atk"":4.43,""hp"":7.359",1,,,,,,,,,
10512,41056,5,317,42016,10,"""atk"":4.43,""hp"":7.359",1,,,,,,,,,
10512,41056,6,317,42016,10,"""atk"":4.43,""hp"":7.359",1,,,,,,,,,
10513,35036,1,318,35036,10,"""atk"":4.445,""hp"":7.389",1,,,,,,,,,
10513,35036,2,318,35036,10,"""atk"":4.445,""hp"":7.389",1,,,,,,,,,
10513,35036,3,318,35036,10,"""atk"":4.445,""hp"":7.389",1,,,,,,,,,
10513,35036,4,318,35036,10,"""atk"":4.445,""hp"":7.389",1,,,,,,,,,
10513,35036,5,318,35036,10,"""atk"":4.445,""hp"":7.389",1,,,,,,,,,
10513,35036,6,318,35036,10,"""atk"":4.445,""hp"":7.389",1,,,,,,,,,
10514,63026,1,319,63026,10,"""atk"":4.46,""hp"":7.419",1,,,,,,,,,
10514,63026,2,319,63026,10,"""atk"":4.46,""hp"":7.419",1,,,,,,,,,
10514,63026,3,319,63026,10,"""atk"":4.46,""hp"":7.419",1,,,,,,,,,
10514,63026,4,319,63026,10,"""atk"":4.46,""hp"":7.419",1,,,,,,,,,
10514,63026,5,319,63026,10,"""atk"":4.46,""hp"":7.419",1,,,,,,,,,
10514,63026,6,319,63026,10,"""atk"":4.46,""hp"":7.419",1,,,,,,,,,
10515,61026,1,320,61026,10,"""atk"":4.475,""hp"":7.449",1,,,,,,,,,
10515,61026,2,320,63026,10,"""atk"":4.475,""hp"":7.449",1,,,,,,,,,
10515,61026,3,320,61026,10,"""atk"":4.475,""hp"":7.449",1,,,,,,,,,
10515,61026,4,320,63026,10,"""atk"":4.475,""hp"":7.449",1,,,,,,,,,
10515,61026,5,320,63026,10,"""atk"":4.475,""hp"":7.449",1,,,,,,,,,
10515,61026,6,320,63026,10,"""atk"":4.475,""hp"":7.449",1,,,,,,,,,
10516,61026,1,321,61026,10,"""atk"":4.49,""hp"":7.479",1,,,,,,,,,
10516,61026,2,321,63026,10,"""atk"":4.49,""hp"":7.479",1,,,,,,,,,
10516,61026,3,321,25076,10,"""atk"":4.49,""hp"":7.479",1,,,,,,,,,
10516,61026,4,321,25076,10,"""atk"":4.49,""hp"":7.479",1,,,,,,,,,
10516,61026,5,321,44046,10,"""atk"":4.49,""hp"":7.479",1,,,,,,,,,
10516,61026,6,321,44046,10,"""atk"":4.49,""hp"":7.479",1,,,,,,,,,
10517,32056,1,322,32056,10,"""atk"":4.505,""hp"":7.509",1,,,,,,,,,
10517,32056,2,322,61026,10,"""atk"":4.505,""hp"":7.509",1,,,,,,,,,
10517,32056,3,322,52046,10,"""atk"":4.505,""hp"":7.509",1,,,,,,,,,
10517,32056,4,322,24036,10,"""atk"":4.505,""hp"":7.509",1,,,,,,,,,
10517,32056,5,322,13046,10,"""atk"":4.505,""hp"":7.509",1,,,,,,,,,
10517,32056,6,322,45056,10,"""atk"":4.505,""hp"":7.509",1,,,,,,,,,
10518,41066,1,323,41066,10,"""atk"":4.52,""hp"":7.539",1,,,,,,,,,
10518,41066,2,323,63026,10,"""atk"":4.52,""hp"":7.539",1,,,,,,,,,
10518,41066,3,323,31076,10,"""atk"":4.52,""hp"":7.539",1,,,,,,,,,
10518,41066,4,323,23036,10,"""atk"":4.52,""hp"":7.539",1,,,,,,,,,
10518,41066,5,323,55016,10,"""atk"":4.52,""hp"":7.539",1,,,,,,,,,
10518,41066,6,323,11086,10,"""atk"":4.52,""hp"":7.539",1,,,,,,,,,
10519,25066,1,324,25066,10,"""atk"":4.535,""hp"":7.569",1,,,,,,,,,
10519,25066,2,324,61026,10,"""atk"":4.535,""hp"":7.569",1,,,,,,,,,
10519,25066,3,324,52046,10,"""atk"":4.535,""hp"":7.569",1,,,,,,,,,
10519,25066,4,324,45046,10,"""atk"":4.535,""hp"":7.569",1,,,,,,,,,
10519,25066,5,324,32056,10,"""atk"":4.535,""hp"":7.569",1,,,,,,,,,
10519,25066,6,324,13046,10,"""atk"":4.535,""hp"":7.569",1,,,,,,,,,
10520,41066,1,325,41066,10,"""atk"":4.55,""hp"":7.599",1,,,,,,,,,
10520,41066,2,325,63026,10,"""atk"":4.55,""hp"":7.599",1,,,,,,,,,
10520,41066,3,325,31076,10,"""atk"":4.55,""hp"":7.599",1,,,,,,,,,
10520,41066,4,325,23036,10,"""atk"":4.55,""hp"":7.599",1,,,,,,,,,
10520,41066,5,325,55016,10,"""atk"":4.55,""hp"":7.599",1,,,,,,,,,
10520,41066,6,325,11086,10,"""atk"":4.55,""hp"":7.599",1,,,,,,,,,
10521,32056,1,326,32056,10,"""atk"":4.565,""hp"":7.629",1,,,,,,,,,
10521,32056,2,326,32056,10,"""atk"":4.565,""hp"":7.629",1,,,,,,,,,
10521,32056,3,326,32056,10,"""atk"":4.565,""hp"":7.629",1,,,,,,,,,
10521,32056,4,326,32056,10,"""atk"":4.565,""hp"":7.629",1,,,,,,,,,
10521,32056,5,326,32056,10,"""atk"":4.565,""hp"":7.629",1,,,,,,,,,
10521,32056,6,326,32056,10,"""atk"":4.565,""hp"":7.629",1,,,,,,,,,
10522,34026,1,327,34026,10,"""atk"":4.58,""hp"":7.659",1,,,,,,,,,
10522,34026,2,327,34026,10,"""atk"":4.58,""hp"":7.659",1,,,,,,,,,
10522,34026,3,327,34026,10,"""atk"":4.58,""hp"":7.659",1,,,,,,,,,
10522,34026,4,327,34026,10,"""atk"":4.58,""hp"":7.659",1,,,,,,,,,
10522,34026,5,327,34026,10,"""atk"":4.58,""hp"":7.659",1,,,,,,,,,
10522,34026,6,327,34026,10,"""atk"":4.58,""hp"":7.659",1,,,,,,,,,
10523,41056,1,328,41056,10,"""atk"":4.595,""hp"":7.689",1,,,,,,,,,
10523,41056,2,328,41056,10,"""atk"":4.595,""hp"":7.689",1,,,,,,,,,
10523,41056,3,328,41056,10,"""atk"":4.595,""hp"":7.689",1,,,,,,,,,
10523,41056,4,328,41056,10,"""atk"":4.595,""hp"":7.689",1,,,,,,,,,
10523,41056,5,328,41056,10,"""atk"":4.595,""hp"":7.689",1,,,,,,,,,
10523,41056,6,328,41056,10,"""atk"":4.595,""hp"":7.689",1,,,,,,,,,
10524,63026,1,329,63026,10,"""atk"":4.61,""hp"":7.719",1,,,,,,,,,
10524,63026,2,329,61026,10,"""atk"":4.61,""hp"":7.719",1,,,,,,,,,
10524,63026,3,329,63026,10,"""atk"":4.61,""hp"":7.719",1,,,,,,,,,
10524,63026,4,329,61026,10,"""atk"":4.61,""hp"":7.719",1,,,,,,,,,
10524,63026,5,329,61026,10,"""atk"":4.61,""hp"":7.719",1,,,,,,,,,
10524,63026,6,329,61026,10,"""atk"":4.61,""hp"":7.719",1,,,,,,,,,
10525,31076,1,330,31076,10,"""atk"":4.625,""hp"":7.749",1,,,,,,,,,
10525,31076,2,330,31076,10,"""atk"":4.625,""hp"":7.749",1,,,,,,,,,
10525,31076,3,330,31076,10,"""atk"":4.625,""hp"":7.749",1,,,,,,,,,
10525,31076,4,330,32056,10,"""atk"":4.625,""hp"":7.749",1,,,,,,,,,
10525,31076,5,330,32056,10,"""atk"":4.625,""hp"":7.749",1,,,,,,,,,
10525,31076,6,330,32056,10,"""atk"":4.625,""hp"":7.749",1,,,,,,,,,
10526,25076,1,331,25076,10,"""atk"":4.64,""hp"":7.779",1,,,,,,,,,
10526,25076,2,331,25076,10,"""atk"":4.64,""hp"":7.779",1,,,,,,,,,
10526,25076,3,331,25076,10,"""atk"":4.64,""hp"":7.779",1,,,,,,,,,
10526,25076,4,331,25076,10,"""atk"":4.64,""hp"":7.779",1,,,,,,,,,
10526,25076,5,331,25076,10,"""atk"":4.64,""hp"":7.779",1,,,,,,,,,
10526,25076,6,331,25076,10,"""atk"":4.64,""hp"":7.779",1,,,,,,,,,
10527,34026,1,332,34026,10,"""atk"":4.655,""hp"":7.809",1,,,,,,,,,
10527,34026,2,332,34026,10,"""atk"":4.655,""hp"":7.809",1,,,,,,,,,
